obs_mutation_count	exp_mutation_count	region_size	obs_exp_ratio
1	17	4734	5.88235
0	5	4734	0
0	17	4734	0
0	9	4731	0
0	12	4726	0
0	14	4725	0
0	9	4725	0
0	10	4724	0
0	17	4722	0
0	10	4722	0
0	7	4719	0
0	17	4719	0
0	11	4718	0
1	9	4716	11.1111
0	11	4715	0
1	18	4713	5.55556
1	17	4711	5.88235
2	17	4711	11.7647
0	10	4708	0
0	15	4708	0
0	14	4708	0
0	19	4708	0
0	11	4706	0
0	9	4704	0
0	6	4702	0
0	6	4701	0
0	17	4701	0
0	9	4700	0
0	10	4700	0
0	11	4699	0
0	5	4687	0
0	16	4682	0
2	12	4681	16.6667
0	10	4680	0
0	10	4680	0
0	19	4680	0
0	18	4679	0
0	11	4678	0
2	9	4676	22.2222
0	2	4676	0
0	11	4676	0
0	12	4674	0
0	12	4674	0
0	11	4671	0
0	12	4667	0
0	10	4667	0
0	26	4666	0
1	6	4665	16.6667
0	9	4664	0
0	23	4661	0
0	16	4657	0
0	20	4657	0
0	11	4656	0
0	5	4655	0
0	6	4655	0
0	15	4654	0
0	14	4652	0
0	17	4650	0
0	14	4650	0
0	10	4650	0
0	9	4649	0
0	7	4648	0
0	14	4646	0
0	17	4646	0
1	9	4645	11.1111
0	19	4644	0
0	10	4644	0
0	4	4642	0
0	16	4642	0
0	6	4640	0
0	18	4634	0
0	9	4631	0
0	14	4629	0
0	14	4629	0
0	13	4627	0
0	13	4627	0
0	22	4626	0
1	10	4626	10
0	11	4626	0
0	8	4625	0
0	16	4622	0
0	18	4620	0
0	20	4619	0
0	6	4616	0
0	14	4614	0
0	9	4613	0
0	10	4613	0
0	10	4610	0
0	9	4609	0
0	17	4603	0
0	9	4601	0
0	9	4601	0
0	9	4599	0
0	9	4598	0
0	6	4598	0
0	9	4594	0
0	6	4593	0
2	10	4593	20
0	10	4590	0
1	11	4589	9.09091
1	11	4589	9.09091
0	14	4589	0
0	14	4589	0
0	5	4589	0
0	16	4589	0
3	10	4589	30
0	22	4589	0
0	11	4587	0
0	9	4587	0
0	11	4587	0
0	6	4584	0
1	9	4584	11.1111
0	11	4584	0
0	11	4584	0
0	14	4583	0
0	19	4583	0
0	12	4583	0
0	8	4583	0
0	15	4582	0
2	13	4582	15.3846
0	13	4581	0
0	5	4578	0
0	12	4578	0
0	11	4578	0
0	15	4578	0
0	7	4578	0
0	12	4578	0
0	8	4574	0
0	11	4572	0
0	9	4571	0
0	8	4567	0
1	16	4566	6.25
0	15	4566	0
0	8	4565	0
0	10	4565	0
0	20	4565	0
0	10	4565	0
0	12	4564	0
0	15	4564	0
0	7	4563	0
0	9	4562	0
0	13	4559	0
0	15	4559	0
2	13	4558	15.3846
0	14	4556	0
0	17	4555	0
0	9	4555	0
1	16	4554	6.25
0	10	4553	0
0	11	4551	0
0	11	4542	0
0	11	4542	0
0	8	4542	0
0	16	4542	0
0	10	4542	0
0	19	4540	0
0	10	4540	0
0	6	4538	0
0	7	4537	0
0	11	4532	0
0	12	4532	0
1	15	4532	6.66667
0	7	4530	0
0	6	4530	0
0	14	4529	0
0	14	4529	0
0	16	4529	0
0	18	4529	0
0	9	4529	0
0	21	4529	0
0	17	4520	0
0	15	4520	0
0	6	4520	0
0	10	4520	0
1	14	4520	7.14286
0	16	4519	0
0	15	4519	0
0	7	4517	0
0	14	4517	0
0	9	4517	0
0	14	4515	0
0	21	4515	0
0	18	4515	0
0	18	4512	0
0	14	4512	0
0	8	4511	0
0	9	4510	0
0	6	4510	0
0	10	4509	0
0	6	4509	0
1	17	4505	5.88235
0	10	4504	0
0	6	4504	0
0	10	4502	0
0	12	4502	0
0	4	4501	0
0	12	4500	0
0	11	4498	0
1	9	4498	11.1111
4	8	4496	50
1	15	4496	6.66667
0	10	4496	0
0	16	4496	0
0	13	4495	0
0	6	4495	0
0	20	4492	0
0	14	4492	0
0	11	4490	0
0	18	4490	0
0	11	4489	0
0	18	4489	0
0	13	4489	0
0	7	4489	0
0	9	4486	0
0	14	4486	0
0	10	4486	0
1	11	4486	9.09091
0	13	4486	0
0	8	4485	0
0	14	4485	0
0	5	4485	0
0	9	4484	0
0	11	4484	0
0	19	4484	0
0	9	4483	0
0	8	4483	0
0	11	4483	0
0	19	4483	0
0	11	4483	0
0	13	4483	0
0	8	4480	0
0	10	4479	0
0	9	4479	0
0	15	4477	0
0	11	4477	0
0	5	4475	0
0	20	4475	0
0	7	4474	0
0	13	4472	0
0	13	4472	0
0	16	4471	0
0	16	4470	0
0	11	4469	0
0	11	4468	0
0	16	4468	0
0	14	4468	0
0	15	4468	0
0	5	4468	0
0	24	4468	0
0	21	4465	0
0	2	4462	0
0	11	4461	0
1	6	4461	16.6667
1	13	4461	7.69231
0	18	4460	0
0	20	4460	0
0	14	4460	0
0	15	4460	0
0	19	4460	0
0	8	4460	0
0	16	4458	0
0	13	4458	0
0	13	4458	0
0	15	4457	0
0	6	4455	0
0	4	4455	0
0	13	4455	0
1	4	4454	25
0	9	4453	0
0	4	4453	0
0	11	4453	0
0	6	4453	0
0	11	4453	0
0	10	4453	0
0	8	4453	0
0	12	4453	0
0	10	4453	0
0	10	4453	0
0	14	4453	0
0	8	4453	0
0	17	4451	0
0	7	4451	0
0	12	4451	0
0	11	4451	0
0	13	4451	0
0	15	4450	0
0	10	4450	0
1	7	4450	14.2857
2	18	4450	11.1111
0	12	4450	0
0	12	4448	0
1	8	4447	12.5
0	11	4447	0
0	7	4445	0
0	10	4444	0
0	16	4443	0
0	9	4443	0
0	15	4443	0
0	7	4443	0
0	10	4443	0
1	14	4442	7.14286
1	8	4442	12.5
0	15	4441	0
0	11	4441	0
0	10	4439	0
1	14	4439	7.14286
0	13	4438	0
0	11	4438	0
0	14	4438	0
0	5	4438	0
0	6	4437	0
0	11	4436	0
0	15	4436	0
0	10	4436	0
3	16	4435	18.75
0	14	4435	0
0	12	4434	0
0	16	4431	0
0	14	4430	0
1	11	4430	9.09091
0	17	4429	0
1	22	4429	4.54545
0	11	4429	0
0	5	4429	0
1	11	4427	9.09091
0	18	4425	0
0	8	4425	0
0	16	4424	0
0	5	4423	0
0	21	4423	0
0	11	4422	0
0	7	4420	0
0	9	4419	0
0	9	4418	0
0	23	4418	0
0	11	4416	0
2	6	4412	33.3333
0	7	4412	0
0	21	4412	0
1	7	4412	14.2857
0	12	4411	0
2	14	4410	14.2857
0	15	4410	0
1	12	4408	8.33333
0	10	4408	0
0	3	4407	0
0	19	4407	0
0	7	4407	0
0	18	4407	0
0	11	4407	0
0	7	4407	0
0	5	4407	0
0	15	4407	0
0	8	4406	0
0	16	4405	0
0	17	4404	0
0	13	4402	0
0	19	4399	0
0	9	4399	0
2	19	4399	10.5263
0	4	4399	0
0	12	4399	0
0	8	4399	0
0	17	4397	0
0	7	4396	0
0	13	4396	0
0	14	4396	0
0	7	4395	0
0	12	4394	0
0	8	4394	0
2	12	4392	16.6667
0	14	4392	0
0	5	4392	0
0	8	4390	0
0	19	4388	0
0	12	4388	0
0	11	4388	0
1	10	4386	10
0	10	4386	0
0	8	4384	0
1	15	4380	6.66667
0	14	4379	0
0	11	4379	0
0	9	4379	0
0	12	4379	0
0	10	4379	0
0	18	4378	0
0	8	4378	0
0	12	4378	0
0	7	4378	0
0	9	4373	0
0	11	4372	0
0	20	4371	0
1	9	4370	11.1111
1	11	4370	9.09091
0	15	4369	0
0	17	4369	0
0	10	4368	0
0	18	4368	0
0	18	4368	0
0	13	4368	0
0	15	4368	0
0	12	4368	0
0	11	4367	0
0	3	4367	0
0	11	4367	0
0	10	4367	0
0	14	4367	0
0	6	4366	0
0	7	4363	0
0	16	4362	0
0	10	4362	0
0	16	4362	0
0	9	4362	0
0	11	4362	0
0	14	4361	0
0	11	4361	0
0	16	4361	0
0	14	4360	0
0	6	4358	0
0	16	4358	0
0	11	4357	0
0	20	4357	0
0	8	4356	0
1	11	4356	9.09091
0	19	4355	0
0	15	4354	0
0	13	4354	0
0	11	4352	0
0	6	4352	0
0	4	4351	0
0	12	4350	0
1	15	4350	6.66667
1	6	4350	16.6667
0	19	4350	0
0	20	4350	0
0	14	4349	0
0	3	4349	0
0	15	4349	0
1	17	4349	5.88235
0	14	4349	0
0	11	4348	0
0	12	4347	0
0	17	4347	0
1	24	4347	4.16667
0	18	4346	0
0	17	4346	0
0	14	4344	0
0	15	4343	0
0	13	4343	0
1	14	4342	7.14286
1	9	4342	11.1111
0	10	4342	0
0	18	4342	0
1	10	4342	10
0	14	4342	0
0	18	4341	0
0	10	4341	0
0	9	4341	0
0	11	4340	0
0	16	4340	0
0	13	4340	0
0	14	4339	0
0	8	4338	0
0	12	4338	0
0	10	4335	0
0	12	4335	0
0	5	4335	0
1	9	4335	11.1111
0	12	4335	0
1	7	4333	14.2857
0	16	4331	0
0	17	4331	0
0	4	4331	0
0	9	4331	0
0	11	4331	0
0	10	4331	0
0	16	4329	0
0	8	4329	0
0	6	4328	0
0	9	4328	0
0	9	4328	0
0	9	4327	0
1	8	4326	12.5
0	10	4326	0
0	13	4326	0
0	7	4326	0
0	13	4326	0
0	16	4326	0
0	10	4325	0
0	8	4323	0
0	17	4322	0
0	8	4322	0
0	8	4322	0
0	14	4320	0
0	14	4320	0
0	8	4320	0
0	21	4319	0
0	21	4318	0
0	19	4318	0
0	6	4317	0
0	18	4317	0
0	9	4317	0
0	13	4317	0
0	10	4317	0
0	6	4317	0
0	14	4317	0
0	5	4317	0
0	15	4316	0
0	13	4316	0
0	11	4313	0
0	10	4313	0
0	10	4312	0
0	12	4312	0
1	16	4312	6.25
0	11	4311	0
0	10	4311	0
0	13	4311	0
0	10	4311	0
0	12	4311	0
0	22	4311	0
0	8	4311	0
0	8	4311	0
0	16	4311	0
0	15	4311	0
1	10	4311	10
0	16	4311	0
0	17	4308	0
0	8	4308	0
0	10	4308	0
0	10	4307	0
0	10	4307	0
0	19	4307	0
0	17	4307	0
0	8	4307	0
0	7	4307	0
1	12	4307	8.33333
0	11	4307	0
1	14	4307	7.14286
0	9	4307	0
0	6	4307	0
0	5	4307	0
0	8	4307	0
0	12	4306	0
1	8	4306	12.5
0	8	4306	0
0	24	4306	0
0	9	4306	0
0	18	4306	0
0	12	4306	0
0	11	4306	0
0	16	4305	0
0	6	4305	0
0	10	4305	0
0	19	4304	0
0	8	4304	0
0	13	4304	0
0	20	4304	0
0	11	4304	0
0	17	4304	0
1	13	4304	7.69231
0	20	4304	0
0	14	4304	0
0	12	4304	0
2	10	4304	20
0	11	4302	0
0	7	4302	0
0	18	4302	0
0	8	4302	0
0	10	4302	0
0	15	4299	0
0	7	4299	0
0	13	4299	0
0	12	4299	0
1	13	4299	7.69231
0	11	4299	0
0	16	4299	0
0	11	4299	0
0	6	4299	0
0	19	4299	0
0	12	4299	0
0	17	4299	0
1	9	4299	11.1111
2	12	4299	16.6667
0	11	4295	0
0	14	4295	0
0	4	4295	0
0	15	4295	0
0	17	4295	0
0	10	4295	0
0	11	4294	0
0	9	4294	0
0	7	4294	0
0	7	4294	0
0	11	4294	0
0	10	4294	0
0	14	4294	0
0	19	4294	0
1	8	4294	12.5
0	11	4294	0
0	7	4292	0
0	9	4292	0
0	5	4292	0
0	16	4292	0
0	14	4291	0
0	12	4290	0
0	4	4290	0
0	12	4290	0
0	13	4290	0
0	15	4287	0
0	10	4281	0
3	10	4280	30
0	18	4280	0
1	13	4280	7.69231
0	11	4279	0
0	14	4279	0
0	15	4279	0
0	12	4277	0
0	9	4274	0
0	5	4274	0
1	24	4273	4.16667
0	18	4273	0
0	9	4273	0
0	9	4273	0
1	12	4273	8.33333
0	12	4273	0
0	12	4273	0
0	9	4272	0
0	14	4272	0
0	10	4272	0
0	8	4271	0
0	14	4271	0
0	13	4271	0
0	8	4271	0
1	13	4269	7.69231
0	9	4269	0
0	9	4269	0
0	25	4269	0
1	8	4269	12.5
0	7	4269	0
0	12	4269	0
0	11	4269	0
0	4	4269	0
0	14	4269	0
0	11	4268	0
0	3	4268	0
0	12	4268	0
0	18	4267	0
0	10	4267	0
1	12	4267	8.33333
0	10	4267	0
0	15	4267	0
0	12	4267	0
0	12	4266	0
0	8	4265	0
0	17	4265	0
0	3	4265	0
0	11	4265	0
0	9	4265	0
0	13	4265	0
0	11	4265	0
0	9	4265	0
0	16	4265	0
0	6	4263	0
0	9	4263	0
0	5	4263	0
0	17	4263	0
0	6	4263	0
0	13	4262	0
0	5	4262	0
0	11	4262	0
0	8	4262	0
0	6	4262	0
0	5	4262	0
0	22	4261	0
0	9	4261	0
1	19	4261	5.26316
1	15	4261	6.66667
0	4	4261	0
0	12	4259	0
0	11	4259	0
0	12	4259	0
0	9	4259	0
0	11	4259	0
0	7	4259	0
0	7	4259	0
0	16	4259	0
2	9	4259	22.2222
0	20	4259	0
0	10	4259	0
0	9	4258	0
0	14	4258	0
0	12	4257	0
0	18	4257	0
1	7	4257	14.2857
0	8	4256	0
0	13	4256	0
0	5	4256	0
0	5	4255	0
0	10	4255	0
0	17	4255	0
0	12	4255	0
0	7	4255	0
0	18	4255	0
0	11	4254	0
0	10	4254	0
0	13	4254	0
0	17	4253	0
0	11	4253	0
0	9	4253	0
0	5	4249	0
0	10	4249	0
0	14	4249	0
0	15	4249	0
0	7	4249	0
0	12	4249	0
0	18	4249	0
0	7	4248	0
0	9	4248	0
0	6	4248	0
0	15	4248	0
0	20	4248	0
1	19	4248	5.26316
0	8	4247	0
0	14	4247	0
0	6	4247	0
0	16	4245	0
0	14	4245	0
0	7	4245	0
0	12	4245	0
0	12	4245	0
0	13	4243	0
0	22	4243	0
0	8	4243	0
0	17	4243	0
0	11	4243	0
0	17	4240	0
1	15	4239	6.66667
0	13	4239	0
0	21	4238	0
0	18	4238	0
2	14	4238	14.2857
0	18	4237	0
0	9	4237	0
0	9	4236	0
1	10	4236	10
0	11	4236	0
0	17	4236	0
0	11	4236	0
0	11	4236	0
0	13	4236	0
0	14	4235	0
0	10	4235	0
0	10	4233	0
0	20	4233	0
0	11	4233	0
0	12	4233	0
0	10	4232	0
2	9	4232	22.2222
0	16	4232	0
0	13	4232	0
0	14	4232	0
0	17	4232	0
0	12	4231	0
0	13	4231	0
0	14	4230	0
0	16	4230	0
0	8	4229	0
0	9	4229	0
1	14	4228	7.14286
0	10	4227	0
0	11	4227	0
0	10	4227	0
0	10	4227	0
0	17	4227	0
0	14	4227	0
0	12	4226	0
0	10	4226	0
0	14	4226	0
0	10	4226	0
0	16	4225	0
0	15	4225	0
0	7	4225	0
0	15	4224	0
0	7	4224	0
0	16	4224	0
0	9	4224	0
0	8	4222	0
0	7	4222	0
0	14	4222	0
0	9	4222	0
0	10	4219	0
0	5	4218	0
0	12	4218	0
1	12	4217	8.33333
0	14	4216	0
0	13	4216	0
2	13	4216	15.3846
0	13	4216	0
0	13	4216	0
0	15	4216	0
1	6	4216	16.6667
0	7	4216	0
0	9	4216	0
0	15	4216	0
0	12	4216	0
0	10	4216	0
0	19	4215	0
0	13	4214	0
0	23	4214	0
0	17	4214	0
0	8	4214	0
0	5	4214	0
0	17	4213	0
0	12	4212	0
0	16	4212	0
0	11	4212	0
0	16	4212	0
0	10	4212	0
1	15	4210	6.66667
0	17	4210	0
0	20	4209	0
0	32	4209	0
2	20	4209	10
0	4	4209	0
0	9	4209	0
0	6	4209	0
1	17	4209	5.88235
0	21	4209	0
0	10	4209	0
1	12	4209	8.33333
0	11	4208	0
0	10	4207	0
0	8	4207	0
1	16	4206	6.25
0	14	4206	0
0	9	4206	0
0	14	4206	0
0	16	4206	0
0	13	4206	0
0	7	4206	0
0	18	4206	0
0	10	4206	0
0	21	4205	0
0	14	4204	0
0	20	4204	0
0	11	4204	0
0	11	4203	0
0	4	4202	0
0	15	4202	0
0	9	4201	0
0	7	4201	0
0	11	4201	0
0	14	4201	0
0	10	4200	0
0	14	4199	0
0	5	4199	0
0	8	4199	0
0	6	4199	0
0	12	4199	0
0	8	4199	0
0	7	4199	0
0	15	4199	0
0	16	4198	0
1	9	4198	11.1111
0	17	4198	0
0	16	4198	0
0	13	4197	0
0	18	4197	0
0	10	4197	0
1	14	4196	7.14286
1	15	4196	6.66667
0	16	4196	0
0	13	4196	0
0	7	4196	0
0	14	4196	0
1	10	4196	10
0	13	4196	0
0	5	4196	0
0	12	4195	0
0	7	4195	0
0	15	4194	0
0	12	4193	0
0	11	4192	0
0	15	4192	0
0	18	4192	0
1	11	4192	9.09091
0	13	4192	0
0	12	4192	0
0	10	4192	0
0	14	4191	0
0	13	4190	0
1	9	4190	11.1111
0	8	4189	0
0	5	4189	0
0	6	4189	0
0	15	4189	0
0	17	4189	0
1	15	4187	6.66667
0	14	4187	0
1	13	4187	7.69231
0	13	4187	0
0	22	4186	0
0	8	4185	0
0	8	4185	0
0	11	4185	0
0	13	4184	0
0	10	4183	0
0	15	4183	0
2	11	4183	18.1818
0	18	4183	0
0	9	4182	0
0	5	4182	0
0	24	4181	0
0	10	4181	0
0	10	4180	0
0	5	4180	0
0	11	4180	0
0	8	4180	0
1	7	4180	14.2857
0	7	4180	0
0	15	4180	0
0	11	4180	0
0	14	4180	0
0	15	4180	0
0	12	4180	0
0	18	4180	0
0	11	4179	0
0	15	4179	0
0	8	4179	0
0	15	4178	0
1	15	4178	6.66667
0	17	4178	0
0	13	4178	0
0	14	4178	0
0	17	4178	0
0	17	4178	0
0	11	4178	0
0	8	4178	0
1	17	4178	5.88235
0	17	4178	0
0	6	4178	0
0	15	4177	0
0	7	4176	0
0	8	4176	0
1	14	4176	7.14286
0	14	4176	0
0	4	4176	0
0	12	4175	0
0	17	4175	0
0	10	4175	0
0	16	4175	0
0	14	4175	0
0	10	4175	0
1	12	4174	8.33333
0	15	4174	0
0	18	4174	0
0	14	4174	0
0	9	4174	0
0	14	4174	0
0	11	4174	0
0	6	4174	0
0	17	4174	0
0	18	4174	0
0	12	4174	0
0	12	4174	0
0	12	4172	0
0	9	4172	0
0	8	4172	0
0	12	4170	0
0	6	4167	0
0	16	4167	0
1	10	4167	10
0	14	4167	0
0	10	4163	0
0	8	4163	0
0	7	4163	0
0	10	4162	0
1	9	4162	11.1111
0	9	4162	0
0	20	4162	0
2	20	4161	10
1	8	4161	12.5
0	13	4161	0
0	11	4161	0
0	11	4160	0
0	13	4159	0
0	11	4158	0
0	9	4158	0
0	11	4158	0
0	9	4158	0
0	8	4158	0
0	11	4157	0
0	10	4157	0
0	3	4157	0
0	10	4157	0
0	23	4155	0
0	23	4155	0
0	11	4154	0
0	14	4154	0
0	15	4154	0
1	15	4154	6.66667
0	14	4154	0
0	15	4154	0
0	4	4154	0
0	5	4154	0
0	10	4154	0
0	11	4154	0
0	14	4153	0
0	17	4153	0
0	9	4152	0
0	18	4152	0
0	14	4152	0
0	9	4152	0
0	11	4152	0
0	11	4152	0
0	9	4151	0
0	14	4151	0
1	7	4151	14.2857
0	17	4150	0
2	12	4150	16.6667
0	6	4150	0
0	12	4150	0
0	10	4149	0
0	9	4148	0
0	10	4146	0
0	14	4146	0
0	11	4146	0
0	15	4146	0
0	3	4146	0
0	5	4146	0
0	21	4145	0
0	11	4145	0
1	15	4145	6.66667
0	8	4145	0
0	18	4144	0
0	12	4144	0
0	16	4144	0
0	14	4144	0
0	5	4144	0
1	12	4144	8.33333
0	12	4144	0
0	12	4144	0
0	8	4144	0
1	16	4142	6.25
0	8	4142	0
0	4	4142	0
0	9	4142	0
0	9	4142	0
0	14	4142	0
0	11	4142	0
0	7	4141	0
0	11	4141	0
0	13	4141	0
0	19	4140	0
0	10	4140	0
0	14	4140	0
0	9	4140	0
0	19	4139	0
0	9	4138	0
0	5	4138	0
0	6	4137	0
0	15	4136	0
1	13	4136	7.69231
0	10	4136	0
0	14	4136	0
0	9	4135	0
0	16	4134	0
0	2	4133	0
0	13	4132	0
0	12	4132	0
0	5	4132	0
0	9	4132	0
0	9	4132	0
0	20	4132	0
0	18	4132	0
0	7	4132	0
0	12	4132	0
0	13	4132	0
0	14	4132	0
0	9	4132	0
0	10	4131	0
0	10	4131	0
0	4	4131	0
0	12	4130	0
0	13	4130	0
0	17	4130	0
0	10	4129	0
0	3	4129	0
3	9	4128	33.3333
0	13	4128	0
0	9	4128	0
0	14	4128	0
1	8	4127	12.5
0	14	4127	0
0	11	4127	0
0	11	4127	0
0	14	4127	0
0	12	4127	0
0	4	4126	0
0	19	4126	0
0	12	4126	0
0	10	4126	0
0	12	4126	0
0	12	4126	0
0	7	4125	0
1	9	4125	11.1111
0	11	4124	0
0	10	4123	0
0	6	4123	0
0	15	4123	0
0	16	4122	0
0	12	4122	0
0	9	4122	0
1	13	4122	7.69231
0	16	4122	0
1	9	4122	11.1111
0	8	4122	0
0	11	4122	0
0	6	4122	0
0	5	4122	0
1	15	4121	6.66667
0	9	4121	0
0	11	4121	0
