obs_mutation_count	exp_mutation_count	region_size	obs_exp_ratio
0	31	18428	0
0	31	18420	0
1	31	18418	3.22581
0	37	18417	0
0	33	18415	0
0	50	18414	0
4	25	18410	16
1	33	18397	3.0303
0	29	18397	0
0	31	18396	0
0	28	18397	0
0	20	18394	0
1	23	18391	4.34783
1	22	18389	4.54545
1	25	18386	4
1	34	18384	2.94118
1	27	18297	3.7037
0	37	18323	0
0	20	18324	0
1	24	18324	4.16667
0	18	18316	0
1	24	18311	4.16667
0	38	18314	0
2	23	18309	8.69565
3	29	18309	10.3448
1	19	18309	5.26316
0	23	18300	0
0	44	18299	0
1	23	18298	4.34783
0	31	18301	0
1	35	18303	2.85714
0	30	18304	0
0	32	18303	0
0	29	18297	0
0	31	18284	0
0	25	18280	0
0	21	18198	0
0	31	18233	0
2	33	18235	6.06061
0	31	18232	0
1	28	18219	3.57143
0	39	18211	0
1	29	18210	3.44828
1	23	18207	4.34783
0	44	18204	0
0	25	18200	0
1	26	18188	3.84615
3	20	18181	15
0	35	18175	0
0	18	18178	0
0	21	18178	0
0	26	18170	0
2	38	18170	5.26316
1	45	18169	2.22222
1	39	18168	2.5641
1	23	18168	4.34783
0	33	18077	0
0	30	18114	0
0	30	18113	0
1	30	18109	3.33333
0	19	18107	0
0	36	18117	0
1	20	18122	5
1	33	18108	3.0303
0	39	18106	0
0	38	18107	0
0	22	18099	0
3	33	18092	9.09091
0	32	18089	0
0	30	18083	0
0	26	18080	0
3	45	18078	6.66667
0	36	18075	0
0	25	18070	0
0	16	18056	0
2	28	18050	7.14286
0	17	17960	0
0	31	18001	0
5	22	17995	22.7273
0	25	17995	0
0	35	17990	0
0	50	17991	0
0	25	17988	0
0	24	17989	0
0	23	17988	0
0	24	17985	0
0	30	17979	0
1	33	17977	3.0303
0	14	17970	0
1	25	17969	4
4	37	17961	10.8108
0	31	17959	0
1	37	17954	2.7027
1	23	17951	4.34783
0	48	17948	0
1	33	17947	3.0303
2	18	17854	11.1111
0	35	17880	0
1	19	17870	5.26316
0	33	17868	0
1	31	17864	3.22581
0	26	17862	0
0	22	17861	0
0	28	17859	0
0	32	17862	0
0	33	17860	0
1	18	17855	5.55556
0	41	17852	0
0	23	17849	0
6	30	17849	20
3	19	17845	15.7895
0	28	17844	0
0	32	17829	0
0	41	17832	0
0	45	17831	0
0	16	17824	0
0	30	17744	0
1	20	17786	5
4	41	17779	9.7561
2	25	17773	8
0	37	17766	0
2	35	17759	5.71429
0	42	17754	0
0	35	17754	0
1	28	17754	3.57143
3	30	17750	10
0	37	17744	0
0	39	17743	0
0	33	17738	0
0	30	17735	0
0	21	17729	0
0	20	17727	0
0	29	17724	0
0	19	17722	0
0	40	17716	0
0	33	17711	0
0	27	17671	0
2	23	17693	8.69565
3	38	17692	7.89474
0	42	17694	0
2	19	17693	10.5263
0	24	17691	0
3	27	17692	11.1111
0	34	17693	0
0	13	17689	0
3	39	17680	7.69231
0	35	17674	0
0	37	17670	0
0	17	17669	0
0	36	17667	0
0	34	17668	0
0	28	17665	0
1	30	17669	3.33333
0	24	17667	0
1	23	17668	4.34783
0	29	17672	0
0	30	17609	0
0	33	17644	0
0	21	17642	0
0	24	17636	0
0	28	17636	0
1	28	17635	3.57143
3	45	17633	6.66667
3	24	17636	12.5
1	33	17632	3.0303
0	26	17629	0
0	33	17623	0
1	34	17619	2.94118
1	39	17619	2.5641
0	28	17619	0
0	33	17615	0
0	16	17613	0
0	19	17609	0
1	22	17608	4.54545
1	33	17606	3.0303
0	32	17610	0
0	21	17537	0
1	40	17563	2.5
1	38	17561	2.63158
2	31	17559	6.45161
2	26	17556	7.69231
0	38	17557	0
7	26	17558	26.9231
0	22	17559	0
0	40	17562	0
0	41	17558	0
0	18	17555	0
1	18	17551	5.55556
4	19	17546	21.0526
0	43	17545	0
0	43	17542	0
0	21	17545	0
0	26	17537	0
0	29	17528	0
0	24	17525	0
1	24	17525	4.16667
0	20	17453	0
0	28	17464	0
0	18	17465	0
0	28	17465	0
6	18	17462	33.3333
2	24	17461	8.33333
3	32	17462	9.375
1	26	17463	3.84615
1	25	17463	4
0	34	17463	0
0	23	17462	0
0	22	17462	0
0	30	17460	0
0	23	17459	0
1	33	17456	3.0303
2	40	17455	5
0	25	17459	0
2	29	17460	6.89655
1	49	17450	2.04082
1	21	17452	4.7619
2	25	17388	8
0	31	17421	0
0	21	17418	0
1	35	17416	2.85714
1	14	17409	7.14286
0	16	17404	0
0	42	17400	0
0	29	17399	0
5	24	17399	20.8333
3	27	17396	11.1111
0	21	17399	0
0	17	17393	0
0	17	17393	0
0	44	17388	0
0	22	17388	0
2	20	17384	10
0	31	17385	0
1	26	17380	3.84615
2	30	17372	6.66667
1	22	17373	4.54545
0	42	17307	0
0	20	17322	0
0	41	17324	0
0	27	17324	0
0	28	17327	0
0	13	17326	0
0	22	17321	0
0	27	17318	0
0	30	17319	0
1	29	17314	3.44828
1	24	17315	4.16667
0	22	17314	0
0	33	17313	0
0	25	17308	0
4	24	17307	16.6667
0	24	17307	0
0	33	17308	0
0	33	17305	0
1	34	17306	2.94118
0	34	17305	0
1	33	17241	3.0303
0	30	17260	0
1	20	17258	5
0	17	17257	0
0	24	17257	0
1	29	17257	3.44828
1	26	17256	3.84615
0	38	17253	0
1	33	17248	3.0303
0	24	17245	0
0	24	17242	0
0	23	17242	0
1	25	17240	4
1	35	17240	2.85714
1	30	17239	3.33333
0	36	17239	0
0	24	17242	0
0	23	17242	0
0	25	17240	0
1	35	17239	2.85714
4	21	17185	19.0476
1	21	17208	4.7619
0	38	17205	0
2	35	17206	5.71429
1	21	17205	4.7619
0	31	17206	0
0	34	17207	0
0	31	17207	0
0	28	17207	0
0	38	17205	0
0	20	17200	0
0	20	17197	0
0	25	17198	0
0	25	17199	0
2	30	17202	6.66667
0	33	17202	0
0	23	17196	0
0	36	17196	0
0	31	17196	0
1	29	17198	3.44828
1	26	17135	3.84615
0	29	17151	0
0	30	17151	0
0	38	17143	0
1	24	17140	4.16667
0	29	17141	0
0	29	17140	0
0	22	17139	0
2	25	17139	8
1	21	17137	4.7619
0	24	17140	0
1	35	17131	2.85714
3	28	17132	10.7143
1	23	17134	4.34783
1	30	17135	3.33333
0	39	17138	0
2	26	17138	7.69231
1	35	17136	2.85714
0	24	17137	0
0	20	17136	0
0	24	17094	0
0	30	17115	0
1	32	17116	3.125
1	31	17117	3.22581
0	32	17114	0
1	21	17117	4.7619
0	43	17119	0
1	30	17117	3.33333
1	43	17115	2.32558
0	41	17122	0
0	21	17120	0
0	28	17121	0
3	31	17117	9.67742
1	33	17119	3.0303
0	28	17117	0
0	32	17119	0
1	36	17120	2.77778
0	39	17108	0
0	29	17108	0
0	39	17108	0
1	28	17058	3.57143
0	14	17077	0
0	40	17075	0
0	39	17078	0
2	25	17079	8
0	28	17078	0
0	21	17079	0
0	24	17075	0
0	34	17074	0
2	29	17068	6.89655
1	25	17068	4
0	21	17066	0
6	29	17066	20.6897
6	27	17067	22.2222
1	29	17066	3.44828
0	28	17066	0
0	38	17060	0
0	15	17055	0
0	28	17053	0
0	37	17056	0
0	39	17004	0
1	28	17015	3.57143
1	24	17016	4.16667
2	35	17017	5.71429
1	36	17013	2.77778
4	24	17015	16.6667
0	31	17014	0
1	22	17015	4.54545
0	33	17012	0
0	26	17011	0
0	11	17012	0
0	32	17010	0
0	30	17009	0
0	20	17009	0
0	21	17006	0
0	32	17004	0
0	20	17002	0
0	25	17004	0
3	39	17003	7.69231
3	29	17004	10.3448
0	26	16977	0
0	24	16989	0
0	30	16987	0
1	27	16990	3.7037
1	18	16987	5.55556
0	23	16986	0
0	28	16985	0
1	35	16986	2.85714
0	24	16984	0
0	33	16985	0
0	26	16985	0
0	27	16982	0
0	17	16980	0
0	36	16981	0
0	29	16984	0
0	21	16982	0
0	41	16983	0
0	23	16984	0
0	24	16987	0
0	32	16986	0
0	28	16963	0
0	28	16975	0
0	31	16980	0
1	25	16978	4
0	18	16974	0
0	19	16974	0
1	40	16975	2.5
1	28	16973	3.57143
2	24	16975	8.33333
1	33	16978	3.0303
0	24	16977	0
0	28	16977	0
1	37	16978	2.7027
1	28	16977	3.57143
0	28	16975	0
0	29	16976	0
0	26	16973	0
0	35	16975	0
0	29	16976	0
1	28	16979	3.57143
0	21	16954	0
0	19	16968	0
0	21	16968	0
0	36	16969	0
0	21	16967	0
0	39	16967	0
1	31	16968	3.22581
1	25	16967	4
0	32	16964	0
0	24	16966	0
0	33	16971	0
4	13	16966	30.7692
0	35	16960	0
2	18	16957	11.1111
0	36	16957	0
0	26	16957	0
0	36	16954	0
3	32	16956	9.375
1	29	16958	3.44828
0	28	16956	0
0	33	16931	0
1	29	16943	3.44828
0	23	16943	0
1	24	16939	4.16667
0	30	16936	0
0	30	16942	0
0	21	16941	0
1	21	16940	4.7619
0	46	16934	0
0	19	16932	0
3	29	16933	10.3448
0	32	16927	0
1	28	16928	3.57143
1	17	16932	5.88235
0	25	16933	0
0	30	16935	0
1	18	16936	5.55556
1	32	16934	3.125
0	26	16936	0
0	24	16937	0
1	18	16923	5.55556
0	30	16933	0
0	35	16928	0
2	18	16923	11.1111
2	26	16925	7.69231
1	28	16920	3.57143
0	30	16920	0
1	21	16921	4.7619
0	21	16922	0
0	22	16921	0
0	29	16922	0
0	39	16921	0
1	27	16922	3.7037
0	32	16920	0
0	37	16918	0
1	32	16920	3.125
0	18	16919	0
0	26	16918	0
0	30	16923	0
0	29	16922	0
0	35	16884	0
2	23	16890	8.69565
0	38	16888	0
1	42	16888	2.38095
1	33	16888	3.0303
2	27	16889	7.40741
0	24	16890	0
0	29	16888	0
1	29	16891	3.44828
0	27	16891	0
0	21	16893	0
1	31	16893	3.22581
5	25	16894	20
0	29	16894	0
0	23	16890	0
0	43	16887	0
0	23	16886	0
1	34	16886	2.94118
1	30	16885	3.33333
3	25	16886	12
1	24	16865	4.16667
0	19	16869	0
0	42	16871	0
0	22	16870	0
0	19	16868	0
1	24	16867	4.16667
3	27	16867	11.1111
0	29	16869	0
0	24	16871	0
0	27	16868	0
0	27	16866	0
0	19	16865	0
0	24	16864	0
0	24	16865	0
0	17	16867	0
0	28	16867	0
0	35	16867	0
0	29	16867	0
0	36	16866	0
2	24	16867	8.33333
0	36	16856	0
1	22	16868	4.54545
0	34	16868	0
0	28	16869	0
0	21	16868	0
0	29	16866	0
0	35	16862	0
0	23	16857	0
0	34	16856	0
1	25	16858	4
0	26	16859	0
1	33	16857	3.0303
0	34	16858	0
0	31	16859	0
1	22	16860	4.54545
0	26	16861	0
0	37	16863	0
0	19	16865	0
1	27	16865	3.7037
2	32	16864	6.25
0	39	16842	0
0	31	16860	0
2	20	16862	10
4	29	16864	13.7931
0	32	16863	0
0	23	16864	0
1	28	16864	3.57143
0	26	16864	0
0	22	16867	0
0	14	16863	0
0	26	16862	0
0	32	16862	0
1	20	16862	5
0	34	16860	0
0	15	16862	0
0	21	16864	0
0	31	16864	0
0	24	16864	0
3	33	16865	9.09091
0	34	16864	0
0	24	16850	0
0	37	16859	0
0	29	16864	0
2	19	16861	10.5263
0	33	16863	0
0	26	16864	0
0	27	16865	0
1	21	16868	4.7619
0	45	16871	0
1	30	16868	3.33333
0	30	16868	0
1	9	16869	11.1111
2	25	16869	8
0	28	16869	0
2	24	16869	8.33333
0	24	16871	0
0	23	16873	0
1	18	16872	5.55556
0	23	16873	0
0	36	16875	0
0	27	16873	0
2	29	16875	6.89655
0	31	16878	0
3	24	16876	12.5
0	26	16873	0
0	43	16875	0
0	28	16874	0
0	36	16875	0
1	27	16872	3.7037
0	32	16873	0
0	28	16873	0
0	45	16875	0
0	20	16874	0
0	33	16872	0
0	29	16874	0
0	22	16874	0
0	19	16874	0
0	23	16877	0
0	33	16871	0
0	30	16875	0
0	26	16869	0
0	26	16875	0
0	27	16876	0
0	27	16878	0
0	21	16881	0
1	29	16878	3.44828
1	29	16879	3.44828
0	29	16881	0
0	21	16880	0
0	25	16880	0
0	17	16879	0
1	35	16875	2.85714
0	30	16876	0
0	18	16876	0
0	23	16876	0
1	23	16878	4.34783
0	19	16878	0
0	39	16875	0
1	23	16874	4.34783
1	25	16870	4
0	38	16857	0
0	15	16868	0
0	32	16871	0
0	30	16871	0
0	40	16871	0
1	31	16873	3.22581
1	34	16874	2.94118
4	20	16876	20
0	21	16880	0
0	39	16881	0
1	21	16879	4.7619
3	23	16879	13.0435
0	26	16877	0
0	32	16875	0
1	31	16875	3.22581
0	26	16875	0
0	38	16874	0
0	30	16873	0
0	41	16874	0
1	31	16872	3.22581
0	22	16864	0
1	36	16872	2.77778
1	25	16872	4
2	28	16873	7.14286
0	23	16874	0
3	13	16875	23.0769
0	31	16876	0
1	22	16875	4.54545
0	20	16875	0
0	46	16875	0
0	30	16876	0
1	22	16876	4.54545
0	14	16877	0
0	18	16875	0
0	28	16877	0
0	22	16876	0
0	25	16876	0
0	25	16876	0
0	33	16877	0
0	31	16878	0
1	25	16869	4
0	18	16873	0
0	31	16876	0
0	25	16877	0
0	24	16877	0
0	20	16878	0
1	34	16877	2.94118
0	32	16879	0
0	41	16879	0
0	30	16879	0
0	35	16879	0
1	27	16877	3.7037
1	30	16877	3.33333
1	22	16876	4.54545
1	21	16877	4.7619
0	34	16873	0
2	35	16874	5.71429
0	26	16876	0
0	37	16875	0
0	25	16873	0
0	17	16863	0
0	37	16863	0
1	47	16864	2.12766
1	27	16865	3.7037
0	25	16865	0
0	41	16865	0
0	30	16866	0
0	29	16864	0
0	29	16864	0
0	37	16865	0
0	44	16866	0
1	36	16866	2.77778
0	31	16866	0
2	36	16865	5.55556
0	32	16865	0
1	29	16865	3.44828
0	26	16863	0
1	22	16866	4.54545
2	27	16866	7.40741
0	31	16866	0
0	24	16861	0
0	36	16871	0
0	32	16874	0
3	35	16875	8.57143
0	26	16874	0
1	31	16875	3.22581
1	21	16878	4.7619
1	39	16878	2.5641
0	22	16875	0
1	30	16875	3.33333
0	30	16874	0
2	20	16877	10
1	18	16878	5.55556
0	18	16878	0
2	23	16879	8.69565
0	21	16881	0
0	29	16882	0
0	27	16884	0
0	39	16884	0
0	35	16884	0
1	27	16878	3.7037
1	23	16881	4.34783
1	22	16882	4.54545
0	27	16884	0
1	22	16885	4.54545
1	34	16888	2.94118
3	35	16888	8.57143
0	26	16890	0
0	26	16891	0
0	14	16891	0
2	21	16892	9.52381
0	24	16891	0
0	44	16890	0
0	25	16886	0
0	28	16883	0
0	24	16883	0
1	23	16883	4.34783
0	23	16882	0
0	30	16882	0
1	20	16880	5
1	21	16876	4.7619
0	17	16879	0
1	30	16880	3.33333
0	34	16882	0
0	31	16881	0
3	30	16882	10
0	38	16882	0
1	20	16881	5
0	25	16882	0
0	30	16882	0
0	35	16883	0
0	25	16883	0
1	27	16884	3.7037
0	40	16886	0
0	27	16887	0
0	17	16888	0
1	32	16889	3.125
0	20	16890	0
1	24	16891	4.16667
0	30	16891	0
0	30	16891	0
0	19	16895	0
0	24	16895	0
0	44	16896	0
0	25	16896	0
1	28	16896	3.57143
1	32	16896	3.125
0	35	16896	0
0	33	16898	0
0	37	16900	0
0	15	16901	0
0	33	16900	0
0	30	16902	0
0	26	16903	0
1	30	16904	3.33333
0	47	16903	0
0	24	16900	0
2	37	16900	5.40541
0	40	16902	0
1	22	16903	4.54545
0	26	16901	0
0	20	16912	0
0	27	16912	0
0	42	16914	0
0	23	16913	0
0	33	16912	0
0	34	16912	0
0	26	16913	0
0	26	16913	0
0	29	16915	0
0	17	16915	0
0	27	16915	0
0	37	16916	0
0	30	16916	0
0	23	16918	0
1	30	16916	3.33333
0	34	16914	0
0	22	16916	0
1	30	16913	3.33333
0	29	16916	0
0	26	16914	0
0	36	16914	0
2	27	16916	7.40741
0	37	16914	0
0	32	16915	0
0	25	16915	0
0	17	16916	0
0	45	16916	0
0	42	16917	0
3	22	16915	13.6364
0	24	16917	0
0	35	16919	0
0	28	16920	0
2	31	16922	6.45161
1	19	16922	5.26316
1	25	16923	4
0	30	16923	0
4	31	16924	12.9032
2	28	16925	7.14286
0	39	16924	0
2	29	16914	6.89655
0	19	16919	0
2	31	16921	6.45161
0	24	16922	0
0	26	16921	0
0	31	16923	0
0	32	16922	0
2	18	16922	11.1111
1	34	16925	2.94118
0	23	16925	0
0	23	16926	0
0	20	16923	0
0	34	16924	0
1	23	16924	4.34783
0	29	16927	0
1	39	16929	2.5641
0	32	16931	0
0	24	16928	0
1	29	16928	3.44828
1	31	16931	3.22581
0	28	16927	0
1	47	16925	2.12766
1	13	16926	7.69231
2	17	16926	11.7647
0	25	16927	0
0	40	16927	0
0	12	16929	0
0	28	16929	0
1	32	16927	3.125
0	21	16929	0
2	22	16930	9.09091
0	30	16929	0
0	28	16931	0
0	25	16931	0
0	28	16931	0
0	18	16931	0
0	41	16932	0
1	21	16932	4.7619
0	33	16931	0
1	34	16934	2.94118
1	24	16926	4.16667
0	26	16931	0
2	18	16930	11.1111
3	26	16930	11.5385
0	15	16929	0
0	35	16929	0
0	12	16928	0
2	19	16928	10.5263
0	31	16929	0
0	26	16928	0
0	21	16927	0
0	28	16927	0
0	25	16924	0
0	25	16925	0
0	30	16925	0
0	19	16926	0
0	23	16927	0
0	41	16926	0
0	22	16926	0
0	23	16919	0
0	38	16917	0
1	30	16923	3.33333
0	22	16928	0
0	38	16930	0
0	26	16931	0
0	48	16931	0
1	34	16930	2.94118
0	25	16931	0
1	33	16934	3.0303
0	30	16935	0
0	17	16935	0
0	20	16934	0
0	14	16934	0
0	26	16934	0
0	19	16933	0
0	35	16933	0
0	24	16931	0
0	26	16932	0
0	29	16932	0
0	20	16933	0
0	19	16929	0
0	33	16924	0
1	24	16926	4.16667
0	25	16924	0
0	17	16926	0
0	30	16926	0
0	26	16925	0
0	32	16922	0
0	26	16922	0
1	27	16923	3.7037
0	16	16923	0
1	24	16923	4.16667
2	25	16925	8
1	19	16926	5.26316
1	33	16930	3.0303
0	26	16930	0
2	28	16931	7.14286
0	29	16931	0
0	26	16936	0
1	30	16936	3.33333
1	30	16933	3.33333
1	21	16932	4.7619
0	28	16931	0
2	23	16931	8.69565
3	30	16929	10
0	23	16928	0
1	20	16928	5
0	26	16929	0
0	29	16929	0
0	41	16931	0
0	19	16931	0
0	36	16930	0
0	42	16929	0
0	28	16926	0
0	24	16926	0
0	34	16924	0
0	32	16925	0
0	31	16926	0
0	34	16924	0
0	20	16924	0
0	26	16919	0
1	23	16918	4.34783
1	17	16919	5.88235
0	38	16920	0
0	25	16923	0
0	31	16921	0
0	23	16921	0
0	27	16921	0
0	17	16920	0
0	28	16922	0
0	32	16921	0
0	42	16922	0
0	33	16923	0
0	37	16923	0
0	37	16924	0
1	27	16925	3.7037
0	29	16926	0
0	29	16927	0
1	27	16926	3.7037
0	32	16931	0
0	14	16928	0
0	28	16928	0
0	23	16935	0
0	16	16934	0
2	18	16933	11.1111
0	31	16934	0
2	32	16935	6.25
1	32	16934	3.125
0	29	16931	0
0	30	16932	0
0	23	16933	0
0	35	16930	0
0	42	16930	0
2	33	16931	6.06061
0	31	16931	0
0	20	16931	0
0	29	16931	0
2	40	16931	5
0	35	16931	0
0	35	16930	0
0	32	16928	0
0	39	16931	0
1	29	16934	3.44828
1	26	16934	3.84615
1	22	16934	4.54545
0	23	16934	0
0	27	16934	0
1	21	16935	4.7619
0	19	16937	0
0	44	16938	0
0	32	16938	0
1	27	16937	3.7037
0	22	16936	0
0	35	16935	0
0	28	16936	0
0	27	16936	0
0	35	16936	0
0	25	16935	0
1	21	16936	4.7619
0	27	16938	0
0	22	16932	0
0	18	16927	0
1	26	16926	3.84615
0	31	16925	0
1	49	16924	2.04082
0	25	16924	0
0	25	16925	0
0	31	16926	0
0	25	16924	0
0	19	16923	0
0	40	16923	0
1	32	16925	3.125
0	37	16927	0
0	21	16927	0
2	17	16927	11.7647
1	30	16928	3.33333
2	30	16929	6.66667
1	37	16930	2.7027
0	27	16930	0
4	24	16929	16.6667
0	28	16924	0
0	27	16924	0
0	29	16923	0
0	29	16924	0
0	29	16924	0
1	30	16922	3.33333
0	24	16923	0
0	37	16921	0
3	37	16919	8.10811
2	10	16919	20
0	41	16918	0
0	29	16919	0
1	27	16921	3.7037
1	22	16922	4.54545
0	26	16923	0
2	24	16921	8.33333
0	22	16922	0
0	30	16921	0
0	22	16920	0
0	28	16921	0
0	23	16917	0
0	22	16916	0
0	34	16916	0
0	20	16915	0
1	33	16915	3.0303
0	34	16916	0
0	34	16918	0
1	32	16918	3.125
0	27	16918	0
1	24	16919	4.16667
0	23	16921	0
1	26	16921	3.84615
0	38	16922	0
0	27	16921	0
0	22	16920	0
0	21	16920	0
0	36	16919	0
1	18	16917	5.55556
0	20	16919	0
0	32	16920	0
0	17	16915	0
0	27	16919	0
0	27	16922	0
2	31	16922	6.45161
0	36	16924	0
0	33	16923	0
0	25	16925	0
0	22	16924	0
0	22	16926	0
0	25	16926	0
2	22	16926	9.09091
0	37	16925	0
0	35	16926	0
0	34	16926	0
0	34	16926	0
0	20	16926	0
1	48	16927	2.08333
0	23	16927	0
0	19	16926	0
0	19	16928	0
0	36	16925	0
0	24	16922	0
3	27	16925	11.1111
0	31	16923	0
0	28	16924	0
1	29	16925	3.44828
0	41	16925	0
0	36	16924	0
0	25	16924	0
0	27	16924	0
0	33	16924	0
0	38	16924	0
0	27	16925	0
0	35	16925	0
0	31	16925	0
0	25	16927	0
1	32	16927	3.125
0	22	16926	0
0	16	16925	0
2	31	16924	6.45161
0	31	16926	0
0	24	16926	0
0	32	16927	0
1	38	16929	2.63158
3	23	16929	13.0435
0	22	16931	0
0	31	16932	0
0	38	16933	0
1	23	16933	4.34783
0	30	16933	0
0	22	16933	0
0	20	16933	0
0	23	16933	0
0	26	16933	0
0	21	16931	0
0	27	16932	0
6	20	16932	30
1	18	16932	5.55556
1	26	16931	3.84615
1	23	16931	4.34783
0	33	16921	0
1	27	16916	3.7037
0	26	16918	0
0	29	16918	0
0	27	16918	0
0	21	16917	0
0	19	16917	0
1	36	16917	2.77778
0	28	16917	0
1	25	16912	4
1	25	16911	4
0	29	16909	0
0	33	16909	0
0	32	16909	0
0	23	16911	0
0	24	16911	0
1	22	16911	4.54545
3	27	16910	11.1111
0	26	16909	0
0	27	16908	0
0	32	16908	0
1	36	16905	2.77778
0	32	16913	0
0	32	16914	0
0	30	16914	0
0	21	16914	0
0	27	16914	0
1	30	16915	3.33333
0	30	16915	0
0	34	16913	0
0	25	16912	0
1	13	16909	7.69231
0	17	16908	0
1	34	16908	2.94118
0	22	16906	0
0	18	16905	0
0	27	16906	0
0	21	16905	0
0	27	16905	0
0	32	16903	0
0	19	16902	0
0	37	16898	0
0	33	16902	0
0	30	16901	0
