obs_mutation_count	exp_mutation_count	region_size	obs_exp_ratio
0	75	11194	0
1	56	11194	1.78571
0	81	11194	0
1	66	11194	1.51515
0	54	11194	0
0	69	11194	0
1	81	11194	1.23457
1	73	11194	1.36986
0	82	11194	0
0	67	11194	0
0	70	11194	0
0	74	11193	0
1	62	11194	1.6129
1	78	11194	1.28205
1	71	11194	1.40845
0	71	11194	0
0	77	11194	0
0	52	11194	0
0	72	11194	0
0	75	11194	0
0	56	11194	0
2	69	11194	2.89855
0	84	11194	0
2	62	11194	3.22581
1	68	11194	1.47059
1	65	11194	1.53846
0	58	11194	0
0	64	11194	0
1	77	11194	1.2987
0	76	11194	0
0	69	11194	0
2	81	11194	2.46914
2	57	11194	3.50877
1	84	11194	1.19048
1	66	11194	1.51515
0	62	11194	0
1	77	11194	1.2987
0	72	11194	0
1	72	11194	1.38889
0	89	11194	0
0	69	11194	0
2	66	11194	3.0303
0	78	11194	0
1	76	11194	1.31579
1	81	11194	1.23457
0	67	11194	0
0	68	11194	0
2	67	11194	2.98507
5	52	11194	9.61538
1	72	11194	1.38889
1	52	11194	1.92308
0	70	11194	0
1	76	11194	1.31579
0	77	11194	0
0	70	11194	0
2	88	11194	2.27273
0	82	11194	0
0	62	11194	0
0	78	11194	0
1	54	11194	1.85185
0	73	11194	0
0	77	11194	0
1	81	11194	1.23457
0	64	11194	0
1	70	11194	1.42857
0	68	11194	0
0	70	11194	0
0	77	11194	0
0	73	11193	0
0	71	11193	0
0	59	11193	0
1	83	11193	1.20482
0	65	11193	0
0	83	11193	0
1	78	11193	1.28205
0	66	11193	0
3	86	11193	3.48837
0	78	11193	0
0	80	11193	0
2	69	11193	2.89855
0	70	11193	0
0	53	11191	0
0	67	11191	0
0	72	11191	0
0	67	11191	0
0	68	11191	0
0	73	11191	0
0	60	11191	0
1	65	11191	1.53846
1	62	11191	1.6129
0	73	11190	0
1	70	11190	1.42857
1	71	11190	1.40845
0	89	11190	0
0	76	11190	0
0	91	11190	0
0	60	11190	0
0	67	11190	0
1	61	11190	1.63934
1	56	11190	1.78571
0	71	11190	0
1	82	11190	1.21951
0	68	11190	0
0	63	11190	0
2	90	11190	2.22222
0	63	11190	0
0	55	11190	0
2	72	11190	2.77778
0	69	11190	0
0	65	11190	0
0	75	11190	0
1	71	11190	1.40845
0	79	11190	0
0	77	11190	0
2	50	11190	4
0	55	11190	0
0	85	11190	0
1	78	11190	1.28205
0	74	11190	0
0	75	11190	0
0	78	11190	0
0	54	11190	0
0	65	11190	0
0	61	11190	0
0	62	11190	0
0	65	11190	0
0	75	11190	0
0	68	11190	0
0	72	11190	0
1	66	11190	1.51515
0	71	11190	0
0	60	11190	0
0	82	11190	0
0	71	11190	0
0	71	11190	0
2	81	11190	2.46914
0	55	11190	0
0	72	11189	0
0	76	11188	0
0	64	11187	0
1	70	11187	1.42857
1	72	11187	1.38889
1	69	11187	1.44928
0	78	11187	0
0	88	11187	0
0	75	11187	0
2	84	11188	2.38095
2	66	11188	3.0303
0	70	11188	0
1	54	11188	1.85185
1	75	11187	1.33333
1	61	11187	1.63934
0	60	11187	0
0	65	11187	0
0	81	11187	0
0	81	11187	0
0	69	11187	0
0	68	11187	0
0	72	11187	0
0	61	11187	0
0	72	11187	0
2	74	11187	2.7027
1	90	11187	1.11111
1	82	11187	1.21951
0	64	11187	0
1	66	11187	1.51515
2	69	11187	2.89855
0	68	11187	0
0	63	11187	0
2	71	11187	2.8169
2	70	11187	2.85714
0	58	11187	0
1	80	11187	1.25
0	62	11187	0
0	57	11187	0
0	84	11187	0
0	74	11187	0
0	78	11188	0
0	81	11188	0
0	64	11188	0
1	85	11188	1.17647
0	64	11188	0
1	78	11188	1.28205
0	74	11188	0
0	58	11188	0
0	62	11188	0
0	62	11188	0
0	68	11188	0
0	68	11188	0
0	80	11189	0
0	62	11189	0
1	73	11189	1.36986
0	71	11189	0
2	74	11189	2.7027
1	59	11189	1.69492
1	67	11189	1.49254
0	62	11189	0
0	78	11188	0
0	76	11188	0
1	64	11189	1.5625
0	66	11189	0
0	68	11189	0
0	51	11189	0
0	79	11189	0
0	88	11189	0
1	72	11189	1.38889
0	74	11189	0
0	70	11189	0
0	71	11189	0
0	75	11189	0
1	61	11189	1.63934
1	59	11189	1.69492
0	81	11189	0
0	79	11189	0
0	73	11189	0
0	63	11189	0
0	70	11189	0
1	76	11189	1.31579
2	74	11188	2.7027
0	69	11188	0
1	79	11188	1.26582
0	74	11188	0
0	80	11189	0
0	66	11189	0
0	69	11189	0
1	83	11189	1.20482
0	65	11189	0
0	66	11189	0
0	69	11189	0
0	86	11189	0
1	75	11189	1.33333
0	60	11189	0
0	79	11189	0
1	75	11189	1.33333
1	70	11189	1.42857
0	58	11189	0
0	72	11189	0
0	60	11189	0
0	85	11189	0
1	65	11190	1.53846
1	88	11190	1.13636
1	80	11189	1.25
1	71	11189	1.40845
1	70	11189	1.42857
1	79	11189	1.26582
0	65	11189	0
0	74	11189	0
0	77	11189	0
2	82	11189	2.43902
0	56	11189	0
1	69	11188	1.44928
0	84	11188	0
1	60	11187	1.66667
0	54	11187	0
0	48	11187	0
1	53	11187	1.88679
0	79	11186	0
1	62	11186	1.6129
0	74	11186	0
0	65	11186	0
1	60	11186	1.66667
1	77	11186	1.2987
1	83	11185	1.20482
0	77	11185	0
0	72	11185	0
1	67	11185	1.49254
0	74	11185	0
0	81	11185	0
4	80	11186	5
0	52	11186	0
0	70	11186	0
2	72	11185	2.77778
0	66	11185	0
0	81	11185	0
0	59	11184	0
0	71	11184	0
0	72	11184	0
3	66	11184	4.54545
1	66	11184	1.51515
2	70	11184	2.85714
0	77	11184	0
0	69	11184	0
0	61	11184	0
0	78	11184	0
0	74	11184	0
0	74	11184	0
0	76	11184	0
2	76	11184	2.63158
0	67	11184	0
0	60	11184	0
1	80	11184	1.25
0	69	11184	0
0	76	11184	0
0	69	11184	0
0	81	11184	0
0	76	11185	0
0	72	11185	0
0	81	11185	0
0	59	11185	0
0	72	11184	0
0	84	11184	0
1	70	11184	1.42857
1	63	11184	1.5873
2	62	11184	3.22581
0	61	11184	0
0	58	11184	0
0	72	11184	0
3	62	11184	4.83871
0	54	11184	0
0	69	11184	0
1	67	11184	1.49254
0	59	11184	0
0	71	11184	0
0	75	11184	0
0	77	11184	0
0	65	11184	0
0	59	11184	0
0	65	11184	0
0	74	11184	0
2	69	11184	2.89855
0	57	11184	0
1	82	11185	1.21951
0	76	11184	0
1	57	11184	1.75439
0	75	11184	0
2	78	11184	2.5641
1	68	11184	1.47059
1	82	11184	1.21951
2	73	11184	2.73973
0	75	11184	0
1	77	11184	1.2987
1	70	11184	1.42857
0	76	11184	0
1	66	11184	1.51515
0	65	11184	0
1	70	11184	1.42857
0	72	11185	0
1	86	11185	1.16279
0	69	11185	0
1	79	11185	1.26582
0	69	11185	0
2	60	11185	3.33333
1	82	11185	1.21951
1	70	11185	1.42857
0	76	11185	0
0	62	11185	0
0	82	11185	0
2	62	11185	3.22581
1	83	11185	1.20482
1	69	11185	1.44928
1	62	11185	1.6129
1	59	11185	1.69492
0	67	11185	0
0	63	11185	0
1	52	11185	1.92308
0	69	11185	0
1	65	11184	1.53846
2	84	11184	2.38095
0	60	11184	0
0	92	11184	0
0	67	11184	0
0	63	11184	0
0	67	11184	0
0	75	11184	0
0	62	11184	0
0	66	11184	0
1	60	11184	1.66667
0	77	11184	0
0	76	11184	0
0	71	11184	0
2	71	11184	2.8169
2	79	11184	2.53165
0	69	11184	0
1	59	11184	1.69492
1	73	11184	1.36986
1	70	11184	1.42857
0	70	11184	0
0	67	11184	0
0	71	11184	0
0	62	11184	0
1	69	11184	1.44928
0	65	11184	0
0	72	11184	0
0	72	11185	0
0	68	11185	0
2	67	11185	2.98507
1	68	11185	1.47059
1	67	11185	1.49254
0	65	11185	0
1	59	11185	1.69492
0	83	11185	0
0	70	11185	0
0	61	11185	0
1	72	11185	1.38889
0	64	11185	0
0	74	11185	0
0	72	11185	0
1	90	11185	1.11111
1	68	11185	1.47059
1	89	11185	1.1236
0	72	11185	0
0	61	11185	0
1	73	11185	1.36986
0	66	11185	0
3	67	11185	4.47761
1	58	11185	1.72414
1	77	11185	1.2987
2	100	11186	2
1	81	11186	1.23457
0	88	11186	0
2	63	11186	3.1746
0	68	11186	0
0	69	11186	0
0	80	11186	0
0	57	11186	0
0	60	11186	0
0	65	11186	0
1	70	11186	1.42857
1	85	11186	1.17647
4	68	11186	5.88235
0	60	11186	0
2	84	11186	2.38095
1	70	11186	1.42857
1	70	11186	1.42857
1	87	11186	1.14943
0	76	11186	0
0	66	11186	0
0	79	11186	0
1	71	11186	1.40845
0	70	11186	0
0	79	11186	0
3	75	11186	4
0	81	11188	0
0	75	11188	0
0	59	11188	0
1	72	11188	1.38889
1	82	11188	1.21951
1	63	11188	1.5873
0	84	11188	0
1	64	11188	1.5625
1	90	11187	1.11111
1	72	11187	1.38889
0	75	11187	0
0	65	11187	0
0	75	11187	0
0	64	11187	0
1	61	11187	1.63934
0	73	11187	0
1	69	11187	1.44928
0	64	11187	0
0	71	11187	0
0	77	11187	0
0	78	11187	0
0	85	11187	0
1	76	11187	1.31579
0	76	11187	0
1	73	11187	1.36986
0	66	11187	0
0	73	11187	0
0	65	11187	0
1	70	11187	1.42857
1	67	11187	1.49254
2	65	11187	3.07692
0	76	11188	0
1	74	11188	1.35135
0	68	11188	0
1	66	11188	1.51515
1	60	11189	1.66667
0	68	11189	0
1	74	11188	1.35135
1	60	11188	1.66667
0	74	11188	0
2	88	11188	2.27273
0	77	11188	0
1	73	11188	1.36986
0	58	11188	0
0	62	11188	0
0	66	11188	0
1	79	11188	1.26582
0	77	11188	0
0	77	11188	0
2	84	11188	2.38095
1	63	11188	1.5873
2	62	11189	3.22581
1	71	11189	1.40845
0	70	11189	0
0	72	11189	0
0	68	11189	0
0	66	11189	0
0	75	11189	0
1	63	11188	1.5873
0	59	11188	0
0	64	11188	0
0	58	11188	0
0	60	11188	0
1	63	11188	1.5873
0	76	11188	0
2	67	11188	2.98507
0	70	11188	0
0	51	11188	0
3	68	11188	4.41176
1	75	11188	1.33333
0	67	11188	0
3	68	11188	4.41176
0	68	11188	0
1	68	11188	1.47059
1	64	11188	1.5625
1	66	11188	1.51515
0	61	11188	0
0	64	11188	0
0	83	11188	0
0	67	11188	0
0	82	11188	0
1	67	11188	1.49254
0	76	11188	0
0	74	11188	0
1	67	11187	1.49254
0	63	11187	0
0	76	11187	0
0	61	11187	0
0	78	11187	0
1	75	11187	1.33333
0	71	11187	0
0	68	11187	0
1	75	11187	1.33333
0	64	11187	0
1	68	11187	1.47059
1	67	11187	1.49254
0	76	11187	0
1	75	11187	1.33333
0	82	11187	0
0	65	11188	0
0	75	11188	0
0	75	11188	0
0	94	11188	0
1	67	11188	1.49254
1	96	11188	1.04167
0	63	11188	0
0	69	11188	0
0	74	11187	0
2	65	11187	3.07692
0	85	11187	0
0	80	11187	0
1	66	11187	1.51515
1	72	11187	1.38889
0	72	11187	0
1	61	11187	1.63934
1	67	11187	1.49254
0	69	11187	0
0	75	11187	0
3	57	11187	5.26316
1	77	11187	1.2987
3	67	11187	4.47761
0	60	11187	0
4	64	11187	6.25
1	68	11187	1.47059
0	73	11187	0
0	63	11187	0
0	80	11187	0
0	69	11187	0
0	71	11187	0
0	67	11187	0
2	80	11186	2.5
0	75	11184	0
0	83	11185	0
3	85	11185	3.52941
0	75	11185	0
1	65	11185	1.53846
1	83	11184	1.20482
1	57	11184	1.75439
1	66	11184	1.51515
1	70	11184	1.42857
1	69	11184	1.44928
0	77	11184	0
1	76	11184	1.31579
0	76	11185	0
2	66	11185	3.0303
0	58	11185	0
0	82	11185	0
0	76	11186	0
1	70	11186	1.42857
0	77	11186	0
0	45	11186	0
1	58	11186	1.72414
0	78	11186	0
3	64	11186	4.6875
1	86	11186	1.16279
1	73	11186	1.36986
0	74	11186	0
0	73	11186	0
0	67	11186	0
0	53	11186	0
0	69	11186	0
1	77	11186	1.2987
2	67	11186	2.98507
0	77	11186	0
0	82	11186	0
0	80	11186	0
0	79	11186	0
3	62	11186	4.83871
1	90	11186	1.11111
1	66	11186	1.51515
0	73	11186	0
0	64	11186	0
0	77	11186	0
0	63	11186	0
0	72	11186	0
1	57	11186	1.75439
3	70	11186	4.28571
1	86	11186	1.16279
0	65	11186	0
1	63	11186	1.5873
0	64	11185	0
0	75	11185	0
1	70	11185	1.42857
0	67	11185	0
0	63	11185	0
1	77	11185	1.2987
0	74	11185	0
0	68	11185	0
1	75	11185	1.33333
0	66	11185	0
0	65	11185	0
0	85	11185	0
0	76	11185	0
1	62	11183	1.6129
1	67	11183	1.49254
0	80	11183	0
0	62	11183	0
0	86	11183	0
0	75	11183	0
0	90	11183	0
0	75	11185	0
0	69	11185	0
0	75	11185	0
2	82	11185	2.43902
0	52	11186	0
0	57	11186	0
0	73	11186	0
2	60	11186	3.33333
1	61	11186	1.63934
1	64	11186	1.5625
1	69	11186	1.44928
1	75	11186	1.33333
1	59	11186	1.69492
0	83	11186	0
0	71	11186	0
0	77	11186	0
0	74	11186	0
1	72	11185	1.38889
0	72	11185	0
0	80	11185	0
0	78	11185	0
1	95	11185	1.05263
0	82	11185	0
0	69	11185	0
1	73	11185	1.36986
0	68	11185	0
1	74	11185	1.35135
0	60	11185	0
0	60	11185	0
0	80	11185	0
0	78	11185	0
0	74	11185	0
0	67	11184	0
0	67	11184	0
0	77	11184	0
0	77	11184	0
0	77	11184	0
0	55	11184	0
1	64	11185	1.5625
0	72	11185	0
0	57	11185	0
1	77	11185	1.2987
0	57	11185	0
0	77	11185	0
0	69	11185	0
0	72	11185	0
1	94	11185	1.06383
1	66	11185	1.51515
0	60	11185	0
0	76	11185	0
1	74	11185	1.35135
0	59	11185	0
0	74	11185	0
1	83	11185	1.20482
0	80	11185	0
0	68	11185	0
1	66	11185	1.51515
0	76	11185	0
0	63	11185	0
0	73	11185	0
0	78	11185	0
0	73	11185	0
0	71	11185	0
0	83	11186	0
1	78	11186	1.28205
0	74	11186	0
1	61	11186	1.63934
0	53	11186	0
0	70	11186	0
0	73	11186	0
0	61	11186	0
2	38	11186	5.26316
0	72	11186	0
1	61	11186	1.63934
1	80	11186	1.25
0	66	11187	0
0	93	11187	0
2	83	11187	2.40964
0	65	11187	0
1	82	11187	1.21951
0	72	11187	0
0	83	11186	0
0	77	11186	0
1	73	11186	1.36986
0	67	11186	0
1	65	11186	1.53846
0	61	11186	0
0	71	11186	0
1	61	11186	1.63934
0	73	11186	0
1	63	11186	1.5873
0	46	11186	0
1	64	11186	1.5625
0	73	11186	0
0	80	11186	0
1	79	11186	1.26582
1	76	11186	1.31579
0	69	11186	0
0	72	11186	0
0	56	11186	0
0	66	11186	0
1	72	11186	1.38889
1	83	11186	1.20482
1	73	11186	1.36986
1	69	11186	1.44928
0	55	11186	0
1	85	11186	1.17647
2	77	11186	2.5974
0	71	11186	0
1	84	11186	1.19048
0	66	11186	0
1	70	11186	1.42857
0	59	11186	0
0	70	11186	0
0	63	11186	0
0	72	11186	0
1	52	11186	1.92308
0	67	11186	0
0	74	11186	0
1	75	11186	1.33333
2	72	11186	2.77778
0	73	11186	0
0	69	11186	0
0	73	11186	0
1	59	11186	1.69492
0	66	11186	0
1	69	11186	1.44928
1	85	11186	1.17647
0	54	11186	0
0	67	11186	0
1	68	11186	1.47059
0	76	11186	0
0	69	11186	0
1	77	11186	1.2987
0	57	11186	0
0	60	11186	0
0	73	11186	0
1	70	11186	1.42857
1	57	11186	1.75439
0	72	11186	0
0	79	11186	0
0	82	11186	0
0	71	11186	0
0	69	11186	0
1	68	11186	1.47059
0	77	11186	0
0	71	11186	0
0	77	11186	0
0	71	11186	0
0	61	11186	0
1	70	11186	1.42857
0	67	11186	0
0	68	11186	0
2	61	11186	3.27869
0	75	11186	0
1	77	11186	1.2987
0	53	11186	0
0	67	11186	0
1	60	11186	1.66667
3	63	11186	4.7619
0	65	11186	0
0	71	11186	0
0	79	11186	0
0	77	11186	0
0	61	11186	0
2	75	11186	2.66667
0	73	11186	0
0	77	11186	0
0	93	11186	0
0	75	11186	0
1	74	11186	1.35135
0	61	11186	0
1	63	11186	1.5873
2	81	11186	2.46914
0	70	11186	0
0	82	11186	0
0	61	11186	0
0	62	11186	0
1	84	11186	1.19048
0	59	11186	0
0	67	11186	0
0	91	11186	0
0	70	11186	0
0	70	11186	0
0	61	11186	0
0	70	11186	0
2	90	11186	2.22222
0	62	11186	0
2	59	11186	3.38983
0	62	11186	0
0	70	11186	0
0	67	11187	0
0	76	11187	0
2	75	11187	2.66667
0	76	11187	0
0	77	11186	0
0	63	11186	0
0	85	11186	0
0	58	11186	0
2	69	11187	2.89855
0	79	11187	0
0	69	11187	0
0	95	11187	0
0	70	11186	0
0	107	11186	0
0	87	11186	0
0	78	11186	0
0	74	11186	0
1	76	11186	1.31579
0	52	11186	0
0	79	11186	0
0	70	11186	0
0	64	11186	0
0	72	11186	0
0	69	11186	0
1	70	11186	1.42857
0	79	11186	0
1	80	11186	1.25
1	74	11186	1.35135
0	68	11186	0
1	63	11186	1.5873
0	77	11186	0
0	75	11186	0
0	68	11186	0
1	69	11186	1.44928
1	66	11186	1.51515
0	69	11186	0
0	71	11186	0
0	72	11186	0
0	53	11186	0
0	73	11186	0
0	71	11186	0
0	74	11186	0
0	82	11186	0
0	57	11186	0
0	65	11186	0
2	76	11186	2.63158
0	54	11187	0
0	72	11186	0
1	85	11186	1.17647
0	67	11186	0
0	69	11186	0
1	80	11186	1.25
0	60	11186	0
0	92	11186	0
0	63	11186	0
0	70	11186	0
0	70	11186	0
0	67	11186	0
0	65	11186	0
1	66	11186	1.51515
0	68	11186	0
0	67	11186	0
0	64	11186	0
0	74	11187	0
0	51	11187	0
1	74	11187	1.35135
0	77	11187	0
1	86	11187	1.16279
0	88	11187	0
0	72	11187	0
0	77	11187	0
1	72	11187	1.38889
0	88	11187	0
0	66	11187	0
2	86	11187	2.32558
0	70	11187	0
1	76	11187	1.31579
1	77	11187	1.2987
0	59	11187	0
2	79	11186	2.53165
0	80	11187	0
0	57	11187	0
0	82	11187	0
0	66	11187	0
0	71	11187	0
0	68	11188	0
0	64	11187	0
0	78	11187	0
1	66	11187	1.51515
1	76	11187	1.31579
2	77	11187	2.5974
1	53	11187	1.88679
1	68	11187	1.47059
1	76	11187	1.31579
1	70	11187	1.42857
0	83	11187	0
0	67	11187	0
1	77	11187	1.2987
1	69	11188	1.44928
0	81	11188	0
1	82	11188	1.21951
0	74	11188	0
0	80	11188	0
0	66	11188	0
0	81	11188	0
0	61	11191	0
0	73	11191	0
0	84	11191	0
0	71	11191	0
1	70	11191	1.42857
0	64	11191	0
0	69	11192	0
0	82	11192	0
1	52	11192	1.92308
1	74	11192	1.35135
1	69	11192	1.44928
1	68	11192	1.47059
1	76	11192	1.31579
2	44	11192	4.54545
0	74	11192	0
1	87	11191	1.14943
1	68	11191	1.47059
0	85	11191	0
0	75	11191	0
0	64	11191	0
0	62	11191	0
0	81	11191	0
1	66	11191	1.51515
2	87	11191	2.29885
1	81	11191	1.23457
0	94	11191	0
0	57	11191	0
1	78	11190	1.28205
0	64	11190	0
3	66	11190	4.54545
1	64	11190	1.5625
0	63	11190	0
0	60	11190	0
1	67	11190	1.49254
0	66	11190	0
0	62	11189	0
1	60	11189	1.66667
1	70	11189	1.42857
2	77	11189	2.5974
1	72	11189	1.38889
0	67	11189	0
0	76	11189	0
1	57	11189	1.75439
1	65	11189	1.53846
1	67	11189	1.49254
1	86	11189	1.16279
1	67	11190	1.49254
0	58	11190	0
1	75	11190	1.33333
1	72	11190	1.38889
0	77	11190	0
2	70	11189	2.85714
0	78	11189	0
0	70	11189	0
0	68	11189	0
0	61	11190	0
1	68	11190	1.47059
0	58	11190	0
1	67	11190	1.49254
0	56	11190	0
0	59	11190	0
0	88	11190	0
0	72	11190	0
1	69	11190	1.44928
1	76	11190	1.31579
1	89	11189	1.1236
0	79	11189	0
0	85	11189	0
0	72	11189	0
1	78	11189	1.28205
0	74	11189	0
0	72	11189	0
0	70	11189	0
0	69	11189	0
0	64	11190	0
0	70	11189	0
0	71	11189	0
1	67	11189	1.49254
1	91	11189	1.0989
0	69	11189	0
0	55	11189	0
3	60	11189	5
0	63	11189	0
2	76	11189	2.63158
0	71	11189	0
2	70	11189	2.85714
0	73	11188	0
0	72	11188	0
1	65	11188	1.53846
0	65	11188	0
0	76	11188	0
1	70	11188	1.42857
1	55	11188	1.81818
1	79	11188	1.26582
1	58	11188	1.72414
0	71	11188	0
0	57	11188	0
1	75	11188	1.33333
0	57	11188	0
1	61	11188	1.63934
0	80	11188	0
1	81	11189	1.23457
1	72	11189	1.38889
0	79	11189	0
0	67	11190	0
0	83	11190	0
0	64	11190	0
0	65	11190	0
0	69	11190	0
0	66	11190	0
0	63	11190	0
0	72	11190	0
0	59	11190	0
1	70	11190	1.42857
0	73	11190	0
0	74	11190	0
0	67	11190	0
1	74	11190	1.35135
1	54	11190	1.85185
0	68	11190	0
3	68	11190	4.41176
0	75	11189	0
0	65	11189	0
0	62	11190	0
0	81	11190	0
0	72	11190	0
2	65	11190	3.07692
1	71	11190	1.40845
1	68	11190	1.47059
2	68	11189	2.94118
0	77	11188	0
0	67	11188	0
1	65	11188	1.53846
0	60	11188	0
0	79	11188	0
0	69	11188	0
0	78	11188	0
1	80	11188	1.25
0	63	11188	0
0	72	11188	0
0	78	11188	0
1	65	11188	1.53846
0	79	11188	0
2	69	11188	2.89855
2	80	11188	2.5
3	67	11188	4.47761
0	72	11188	0
0	73	11188	0
0	84	11188	0
1	81	11188	1.23457
1	69	11188	1.44928
0	52	11187	0
0	62	11186	0
1	65	11186	1.53846
0	70	11186	0
0	67	11186	0
0	70	11186	0
0	69	11186	0
0	76	11186	0
1	60	11186	1.66667
0	78	11186	0
1	72	11186	1.38889
3	79	11186	3.79747
1	62	11186	1.6129
0	72	11186	0
0	71	11186	0
1	66	11186	1.51515
0	69	11186	0
0	58	11186	0
0	83	11186	0
1	74	11185	1.35135
0	79	11185	0
0	60	11185	0
0	73	11184	0
0	77	11183	0
0	72	11183	0
1	69	11183	1.44928
1	72	11183	1.38889
0	63	11183	0
0	66	11183	0
0	81	11183	0
0	64	11183	0
0	68	11182	0
1	82	11182	1.21951
0	74	11182	0
0	70	11182	0
0	70	11182	0
0	71	11182	0
0	69	11182	0
1	78	11182	1.28205
0	82	11182	0
0	58	11182	0
1	59	11182	1.69492
1	71	11182	1.40845
0	65	11182	0
1	74	11182	1.35135
1	73	11182	1.36986
0	73	11182	0
0	74	11182	0
1	83	11182	1.20482
0	63	11182	0
0	63	11182	0
0	79	11182	0
2	73	11182	2.73973
0	69	11182	0
2	69	11182	2.89855
0	79	11182	0
0	61	11182	0
0	78	11182	0
0	78	11182	0
2	82	11182	2.43902
1	66	11182	1.51515
0	69	11182	0
0	93	11182	0
0	77	11182	0
0	72	11182	0
0	58	11182	0
0	73	11181	0
2	55	11181	3.63636
0	83	11181	0
0	82	11181	0
0	75	11181	0
0	89	11181	0
3	76	11181	3.94737
1	66	11181	1.51515
0	56	11181	0
0	59	11181	0
2	74	11181	2.7027
0	77	11180	0
0	75	11180	0
1	64	11180	1.5625
1	65	11180	1.53846
1	58	11180	1.72414
3	68	11180	4.41176
0	67	11180	0
0	84	11180	0
2	78	11180	2.5641
1	80	11180	1.25
0	77	11180	0
1	59	11180	1.69492
1	70	11180	1.42857
1	64	11180	1.5625
0	73	11180	0
1	69	11180	1.44928
0	76	11180	0
0	74	11180	0
0	73	11180	0
0	62	11180	0
0	65	11180	0
0	69	11180	0
0	74	11180	0
0	69	11180	0
1	62	11179	1.6129
0	86	11179	0
1	58	11179	1.72414
0	49	11179	0
1	72	11179	1.38889
0	78	11179	0
1	77	11180	1.2987
0	66	11180	0
0	63	11180	0
0	61	11180	0
1	63	11180	1.5873
0	80	11180	0
0	72	11180	0
0	60	11180	0
0	78	11180	0
1	69	11180	1.44928
1	75	11179	1.33333
2	65	11179	3.07692
0	74	11179	0
2	62	11179	3.22581
0	64	11179	0
2	58	11179	3.44828
1	86	11179	1.16279
1	83	11179	1.20482
2	80	11178	2.5
1	81	11178	1.23457
0	66	11178	0
1	60	11178	1.66667
0	78	11178	0
0	70	11178	0
0	82	11178	0
2	74	11178	2.7027
1	59	11178	1.69492
2	56	11178	3.57143
1	84	11178	1.19048
1	66	11178	1.51515
0	70	11177	0
0	73	11177	0
0	70	11177	0
0	81	11177	0
0	63	11177	0
0	77	11177	0
0	78	11177	0
2	64	11177	3.125
