obs_mutation_count	exp_mutation_count	region_size	obs_exp_ratio
0	53	18556	0
3	66	18543	4.54545
1	44	18540	2.27273
0	53	18533	0
1	60	18524	1.66667
1	51	18522	1.96078
0	60	18472	0
0	56	18487	0
0	70	18480	0
3	68	18483	4.41176
0	55	18479	0
1	45	18471	2.22222
0	65	18464	0
0	37	18465	0
0	57	18458	0
0	56	18455	0
0	69	18449	0
0	52	18433	0
0	67	18429	0
0	53	18426	0
0	54	18424	0
4	49	18419	8.16327
0	48	18417	0
1	54	18411	1.85185
0	63	18406	0
0	49	18403	0
1	43	18335	2.32558
0	58	18353	0
1	54	18351	1.85185
1	55	18353	1.81818
0	48	18342	0
2	59	18328	3.38983
0	51	18328	0
0	61	18326	0
0	44	18327	0
2	43	18329	4.65116
0	56	18324	0
0	48	18319	0
0	55	18319	0
0	63	18316	0
1	61	18317	1.63934
0	63	18312	0
0	64	18314	0
0	49	18308	0
0	40	18302	0
2	62	18298	3.22581
0	31	18217	0
0	59	18236	0
1	68	18238	1.47059
0	53	18235	0
1	65	18222	1.53846
0	56	18221	0
0	47	18221	0
1	55	18223	1.81818
0	62	18218	0
0	52	18217	0
2	45	18213	4.44444
1	51	18204	1.96078
0	49	18192	0
2	42	18194	4.7619
1	64	18189	1.5625
0	63	18181	0
1	47	18177	2.12766
0	58	18176	0
0	62	18174	0
0	54	18171	0
0	54	18094	0
0	58	18121	0
0	69	18115	0
2	42	18111	4.7619
0	48	18110	0
0	51	18116	0
1	47	18116	2.12766
0	34	18102	0
0	46	18101	0
0	55	18097	0
0	44	18087	0
0	47	18074	0
0	43	18075	0
2	53	18059	3.77358
0	64	18053	0
0	52	18052	0
0	57	18048	0
1	39	18038	2.5641
0	50	18024	0
1	51	18020	1.96078
0	57	17937	0
0	47	17961	0
0	56	17956	0
0	59	17955	0
0	57	17947	0
0	49	17948	0
0	54	17945	0
0	50	17944	0
0	39	17942	0
1	70	17934	1.42857
0	60	17926	0
0	49	17926	0
1	49	17926	2.04082
0	51	17923	0
0	53	17915	0
0	55	17910	0
1	60	17906	1.66667
0	61	17901	0
0	53	17900	0
0	44	17892	0
1	48	17817	2.08333
2	52	17834	3.84615
0	44	17828	0
0	42	17827	0
1	59	17821	1.69492
0	39	17816	0
1	70	17815	1.42857
0	42	17812	0
0	49	17814	0
5	57	17808	8.77193
0	49	17803	0
2	57	17792	3.50877
1	49	17792	2.04082
0	56	17791	0
0	55	17785	0
0	51	17785	0
1	40	17780	2.5
0	41	17784	0
1	55	17782	1.81818
3	62	17773	4.83871
0	54	17696	0
0	47	17718	0
0	48	17715	0
0	54	17716	0
1	48	17710	2.08333
0	43	17707	0
0	53	17696	0
0	48	17698	0
0	39	17697	0
0	47	17694	0
0	46	17689	0
0	57	17688	0
1	58	17685	1.72414
0	57	17682	0
0	51	17671	0
1	48	17669	2.08333
0	56	17669	0
0	45	17660	0
1	59	17655	1.69492
0	46	17650	0
0	50	17623	0
2	55	17638	3.63636
0	54	17636	0
0	51	17640	0
4	53	17640	7.54717
1	61	17640	1.63934
1	69	17643	1.44928
0	38	17643	0
0	55	17636	0
3	54	17628	5.55556
2	48	17625	4.16667
0	40	17625	0
0	59	17626	0
0	49	17622	0
0	54	17623	0
0	57	17621	0
0	51	17630	0
0	56	17623	0
0	50	17627	0
2	54	17630	3.7037
0	40	17577	0
0	42	17593	0
0	38	17594	0
0	51	17584	0
1	42	17583	2.38095
0	52	17585	0
0	36	17584	0
1	57	17587	1.75439
0	48	17580	0
3	51	17576	5.88235
0	59	17570	0
1	42	17565	2.38095
0	59	17558	0
0	40	17559	0
3	65	17549	4.61538
0	57	17545	0
0	56	17540	0
1	39	17541	2.5641
0	44	17536	0
0	47	17533	0
0	39	17478	0
0	46	17493	0
0	44	17490	0
0	67	17493	0
0	44	17489	0
0	72	17492	0
1	47	17494	2.12766
0	52	17496	0
0	62	17499	0
0	59	17492	0
0	56	17485	0
1	48	17481	2.08333
0	38	17475	0
2	42	17473	4.7619
0	40	17473	0
0	60	17477	0
1	52	17471	1.92308
0	58	17462	0
1	46	17461	2.17391
0	59	17457	0
0	49	17390	0
1	55	17397	1.81818
2	45	17395	4.44444
0	48	17395	0
0	53	17392	0
0	48	17393	0
0	58	17393	0
0	27	17396	0
0	45	17391	0
1	46	17391	2.17391
2	44	17389	4.54545
1	63	17390	1.5873
2	50	17389	4
3	43	17384	6.97674
0	72	17380	0
1	52	17378	1.92308
3	41	17381	7.31707
0	41	17382	0
0	34	17374	0
0	41	17376	0
2	58	17326	3.44828
0	70	17352	0
1	48	17347	2.08333
0	40	17346	0
1	53	17341	1.88679
0	48	17339	0
1	43	17338	2.32558
2	53	17331	3.77358
0	36	17330	0
1	57	17328	1.75439
0	44	17329	0
1	49	17324	2.04082
1	56	17326	1.78571
0	36	17322	0
0	46	17322	0
0	52	17317	0
0	46	17317	0
0	42	17314	0
1	47	17307	2.12766
1	52	17307	1.92308
0	34	17248	0
1	50	17260	2
0	47	17263	0
0	41	17261	0
0	47	17257	0
3	56	17256	5.35714
0	49	17248	0
0	49	17244	0
0	43	17244	0
0	59	17241	0
0	45	17242	0
0	60	17240	0
1	44	17239	2.27273
0	49	17233	0
0	60	17230	0
0	54	17232	0
0	65	17232	0
1	53	17227	1.88679
0	41	17227	0
1	55	17223	1.81818
0	57	17173	0
1	57	17188	1.75439
0	52	17186	0
0	48	17182	0
2	48	17181	4.16667
0	50	17184	0
0	55	17183	0
0	49	17177	0
2	60	17177	3.33333
0	58	17175	0
1	51	17167	1.96078
0	53	17168	0
0	47	17162	0
0	51	17161	0
0	37	17157	0
2	50	17155	4
1	49	17158	2.04082
2	51	17158	3.92157
1	48	17154	2.08333
2	50	17152	4
2	58	17112	3.44828
0	38	17135	0
1	63	17131	1.5873
1	40	17134	2.5
0	38	17133	0
0	37	17135	0
0	74	17137	0
0	37	17138	0
2	41	17137	4.87805
0	52	17134	0
0	52	17128	0
1	55	17129	1.81818
0	46	17133	0
0	55	17134	0
0	51	17133	0
0	38	17129	0
0	54	17121	0
1	51	17122	1.96078
0	44	17123	0
1	40	17124	2.5
1	44	17074	2.27273
1	52	17085	1.92308
0	48	17087	0
0	56	17083	0
0	42	17082	0
0	57	17079	0
2	59	17078	3.38983
0	45	17079	0
0	44	17079	0
0	58	17074	0
0	50	17076	0
0	43	17072	0
0	55	17073	0
0	44	17071	0
1	48	17071	2.08333
0	52	17075	0
2	48	17077	4.16667
1	52	17074	1.92308
0	59	17077	0
0	42	17074	0
0	49	17034	0
0	46	17049	0
0	53	17050	0
0	45	17046	0
1	54	17045	1.85185
0	49	17044	0
0	30	17047	0
0	36	17045	0
3	44	17044	6.81818
0	54	17050	0
2	43	17050	4.65116
2	45	17053	4.44444
1	56	17050	1.78571
0	57	17052	0
1	47	17051	2.12766
0	42	17054	0
0	41	17055	0
0	55	17051	0
0	49	17053	0
0	42	17053	0
0	55	17020	0
0	41	17028	0
1	38	17029	2.63158
1	66	17032	1.51515
1	36	17034	2.77778
1	49	17034	2.04082
0	46	17037	0
0	43	17028	0
2	57	17025	3.50877
0	40	17017	0
0	47	17017	0
4	61	17014	6.55738
0	44	17016	0
1	49	17015	2.04082
0	58	17012	0
0	50	17009	0
0	41	17001	0
2	50	16999	4
3	56	16997	5.35714
6	34	16999	17.6471
0	47	16957	0
0	52	16965	0
5	53	16966	9.43396
0	43	16965	0
0	39	16959	0
0	45	16961	0
0	33	16959	0
1	42	16961	2.38095
0	49	16955	0
1	44	16955	2.27273
0	48	16956	0
0	46	16953	0
0	48	16951	0
0	43	16952	0
0	43	16950	0
1	43	16949	2.32558
2	40	16948	5
2	55	16950	3.63636
0	55	16948	0
1	50	16950	2
0	52	16929	0
0	43	16946	0
0	63	16943	0
0	44	16945	0
1	49	16946	2.04082
2	52	16944	3.84615
0	36	16946	0
0	35	16946	0
3	59	16945	5.08475
0	48	16947	0
0	44	16945	0
1	37	16943	2.7027
2	51	16942	3.92157
0	59	16945	0
0	49	16948	0
0	40	16943	0
0	48	16942	0
2	41	16945	4.87805
1	37	16947	2.7027
1	49	16946	2.04082
2	53	16922	3.77358
0	42	16926	0
1	41	16932	2.43902
1	37	16930	2.7027
0	39	16924	0
0	48	16924	0
0	50	16924	0
0	49	16919	0
1	49	16918	2.04082
1	49	16919	2.04082
0	54	16917	0
0	47	16917	0
1	57	16916	1.75439
0	53	16916	0
1	50	16918	2
1	50	16921	2
1	60	16921	1.66667
3	55	16922	5.45455
0	39	16923	0
0	58	16927	0
0	46	16902	0
0	52	16914	0
0	46	16918	0
0	52	16918	0
1	62	16916	1.6129
2	41	16916	4.87805
1	48	16918	2.08333
0	43	16917	0
0	47	16912	0
0	40	16914	0
2	44	16921	4.54545
3	44	16918	6.81818
1	42	16910	2.38095
0	45	16906	0
0	46	16907	0
0	51	16904	0
0	49	16903	0
0	58	16905	0
2	37	16905	5.40541
0	42	16903	0
0	50	16875	0
0	63	16883	0
1	41	16885	2.43902
0	53	16882	0
0	44	16880	0
0	62	16887	0
1	62	16882	1.6129
0	39	16881	0
1	59	16879	1.69492
1	35	16877	2.85714
0	68	16877	0
0	59	16875	0
0	55	16877	0
0	47	16882	0
0	44	16883	0
0	47	16885	0
0	53	16885	0
0	46	16883	0
0	43	16885	0
1	55	16885	1.81818
0	49	16873	0
1	39	16880	2.5641
1	51	16876	1.96078
1	54	16873	1.85185
2	53	16875	3.77358
0	56	16871	0
0	49	16870	0
4	38	16872	10.5263
1	53	16874	1.88679
0	43	16873	0
0	40	16876	0
0	60	16870	0
1	50	16871	2
0	39	16869	0
1	37	16865	2.7027
0	55	16867	0
0	63	16866	0
2	48	16863	4.16667
0	35	16868	0
1	64	16868	1.5625
1	40	16836	2.5
1	41	16845	2.43902
0	34	16847	0
0	54	16844	0
0	40	16845	0
0	52	16846	0
2	43	16847	4.65116
1	52	16845	1.92308
0	43	16848	0
0	40	16848	0
0	51	16850	0
3	49	16851	6.12245
0	38	16850	0
0	54	16851	0
0	60	16850	0
0	49	16843	0
0	41	16842	0
0	43	16842	0
2	56	16840	3.57143
1	52	16840	1.92308
1	46	16823	2.17391
1	50	16824	2
0	51	16827	0
1	42	16823	2.38095
4	46	16820	8.69565
0	38	16818	0
0	51	16815	0
1	35	16819	2.85714
0	65	16822	0
0	42	16821	0
1	54	16815	1.85185
0	33	16815	0
0	40	16815	0
0	49	16816	0
1	43	16818	2.32558
0	33	16819	0
4	25	16819	16
2	62	16821	3.22581
0	53	16819	0
0	47	16821	0
0	57	16812	0
0	38	16820	0
1	36	16820	2.77778
0	36	16822	0
0	60	16823	0
0	44	16821	0
0	54	16824	0
2	58	16818	3.44828
0	51	16817	0
0	31	16819	0
1	49	16817	2.04082
2	52	16816	3.84615
1	59	16816	1.69492
0	35	16819	0
0	50	16820	0
1	55	16821	1.81818
0	39	16823	0
0	51	16826	0
0	37	16825	0
0	46	16823	0
1	31	16802	3.22581
0	54	16808	0
0	43	16807	0
1	25	16811	4
2	51	16809	3.92157
0	47	16810	0
2	28	16810	7.14286
0	50	16810	0
0	43	16809	0
1	44	16806	2.27273
0	62	16807	0
0	37	16807	0
0	34	16807	0
0	29	16805	0
1	52	16808	1.92308
0	50	16810	0
0	62	16810	0
0	38	16813	0
0	52	16815	0
1	30	16816	3.33333
0	45	16805	0
0	56	16811	0
1	54	16815	1.85185
1	52	16814	1.92308
0	46	16816	0
0	55	16817	0
0	43	16818	0
0	62	16820	0
1	46	16822	2.17391
0	45	16820	0
0	53	16819	0
0	28	16822	0
0	41	16820	0
0	48	16820	0
2	40	16820	5
0	48	16821	0
1	54	16824	1.85185
0	51	16823	0
1	57	16826	1.75439
2	59	16828	3.38983
0	55	16825	0
0	34	16829	0
0	48	16830	0
0	49	16827	0
1	43	16825	2.32558
1	48	16827	2.08333
2	59	16825	3.38983
0	35	16826	0
1	49	16821	2.04082
1	42	16823	2.38095
2	48	16821	4.16667
4	35	16825	11.4286
1	36	16825	2.77778
0	45	16825	0
0	49	16824	0
0	60	16821	0
0	46	16823	0
0	61	16827	0
1	48	16819	2.08333
1	39	16819	2.5641
1	29	16811	3.44828
1	56	16813	1.78571
1	58	16813	1.72414
1	47	16815	2.12766
0	43	16821	0
0	48	16821	0
1	56	16821	1.78571
0	50	16821	0
2	50	16822	4
0	49	16823	0
0	48	16822	0
0	54	16821	0
0	53	16821	0
0	50	16822	0
1	36	16822	2.77778
0	43	16825	0
0	32	16825	0
1	53	16824	1.88679
2	63	16824	3.1746
0	35	16822	0
0	37	16803	0
0	36	16813	0
0	43	16814	0
1	44	16816	2.27273
0	36	16816	0
1	44	16817	2.27273
0	38	16814	0
0	30	16817	0
0	55	16818	0
0	53	16820	0
1	46	16816	2.17391
0	46	16816	0
2	55	16815	3.63636
0	49	16813	0
1	47	16813	2.12766
1	33	16811	3.0303
2	53	16813	3.77358
0	39	16812	0
0	44	16813	0
0	64	16813	0
0	51	16803	0
0	48	16814	0
1	54	16814	1.85185
0	50	16815	0
0	58	16816	0
1	35	16815	2.85714
2	35	16816	5.71429
1	37	16816	2.7027
1	42	16815	2.38095
2	37	16816	5.40541
3	56	16815	5.35714
1	41	16814	2.43902
3	51	16815	5.88235
0	53	16815	0
0	29	16816	0
0	50	16815	0
0	31	16816	0
1	56	16816	1.78571
0	54	16817	0
0	57	16820	0
1	49	16812	2.04082
0	46	16815	0
0	46	16820	0
0	55	16819	0
0	54	16820	0
0	55	16822	0
1	52	16822	1.92308
0	32	16825	0
0	54	16825	0
3	43	16825	6.97674
0	34	16826	0
0	46	16825	0
0	45	16825	0
2	44	16823	4.54545
1	49	16824	2.04082
0	41	16821	0
1	44	16823	2.27273
0	45	16823	0
2	42	16821	4.7619
0	60	16819	0
1	48	16812	2.08333
0	34	16816	0
1	56	16817	1.78571
0	47	16818	0
0	35	16820	0
0	44	16821	0
0	43	16822	0
1	48	16819	2.08333
0	66	16819	0
0	55	16820	0
1	59	16821	1.69492
0	37	16820	0
0	48	16820	0
0	52	16817	0
0	52	16817	0
0	56	16817	0
1	48	16815	2.08333
0	60	16817	0
0	34	16817	0
0	60	16818	0
2	60	16810	3.33333
0	48	16823	0
0	42	16825	0
0	58	16826	0
0	48	16825	0
0	52	16826	0
0	50	16829	0
1	57	16829	1.75439
1	49	16826	2.04082
1	56	16826	1.78571
0	31	16826	0
0	36	16828	0
2	59	16828	3.38983
1	35	16828	2.85714
0	43	16829	0
0	46	16832	0
1	42	16833	2.38095
0	46	16835	0
1	47	16835	2.12766
0	58	16836	0
0	43	16834	0
0	36	16836	0
0	40	16837	0
0	62	16838	0
0	48	16837	0
0	63	16839	0
1	44	16839	2.27273
1	46	16841	2.17391
0	42	16842	0
0	65	16842	0
1	45	16842	2.22222
0	38	16841	0
0	45	16837	0
0	63	16834	0
0	50	16833	0
0	62	16833	0
0	52	16834	0
0	41	16833	0
1	56	16833	1.78571
0	45	16832	0
0	38	16830	0
1	57	16828	1.75439
1	44	16828	2.27273
0	60	16830	0
0	35	16827	0
0	53	16827	0
0	39	16826	0
0	45	16825	0
2	41	16827	4.87805
1	44	16827	2.27273
1	45	16826	2.22222
0	38	16825	0
0	56	16824	0
0	58	16826	0
0	39	16827	0
0	47	16827	0
2	30	16828	6.66667
0	45	16829	0
0	49	16830	0
1	58	16830	1.72414
0	65	16828	0
1	37	16830	2.7027
0	51	16830	0
6	40	16831	15
1	53	16831	1.88679
2	57	16831	3.50877
0	45	16832	0
2	43	16832	4.65116
1	46	16835	2.17391
0	48	16838	0
1	53	16839	1.88679
0	56	16838	0
0	51	16839	0
0	44	16840	0
0	40	16841	0
1	59	16840	1.69492
2	46	16836	4.34783
1	54	16836	1.85185
1	41	16837	2.43902
0	70	16838	0
0	42	16838	0
0	44	16849	0
0	34	16849	0
0	47	16851	0
0	56	16850	0
1	29	16851	3.44828
0	82	16853	0
4	40	16854	10
0	37	16854	0
1	44	16855	2.27273
0	61	16855	0
0	51	16855	0
0	39	16855	0
0	43	16854	0
0	56	16857	0
1	47	16854	2.12766
0	31	16852	0
1	48	16853	2.08333
0	54	16850	0
2	53	16853	3.77358
2	51	16853	3.92157
1	47	16859	2.12766
0	43	16862	0
0	36	16862	0
1	58	16863	1.72414
0	52	16862	0
0	53	16863	0
0	59	16863	0
1	53	16862	1.88679
1	48	16860	2.08333
0	50	16862	0
0	62	16865	0
1	64	16865	1.5625
1	62	16865	1.6129
1	35	16865	2.85714
0	62	16866	0
0	58	16866	0
0	52	16867	0
0	49	16868	0
0	44	16864	0
0	51	16857	0
0	49	16857	0
0	51	16858	0
0	46	16860	0
0	60	16859	0
0	59	16860	0
0	44	16859	0
2	42	16859	4.7619
0	56	16863	0
1	30	16863	3.33333
0	50	16864	0
0	55	16862	0
0	52	16864	0
0	43	16864	0
0	42	16866	0
1	39	16867	2.5641
1	46	16869	2.17391
0	34	16866	0
0	29	16868	0
0	62	16872	0
0	50	16868	0
0	38	16868	0
0	56	16869	0
4	43	16869	9.30233
0	42	16870	0
0	30	16869	0
1	39	16871	2.5641
1	51	16871	1.96078
2	52	16870	3.84615
1	55	16872	1.81818
0	62	16872	0
0	60	16872	0
2	71	16873	2.8169
0	60	16872	0
0	37	16872	0
1	31	16872	3.22581
0	54	16874	0
1	38	16873	2.63158
1	38	16873	2.63158
1	53	16876	1.88679
0	48	16872	0
0	43	16873	0
0	55	16873	0
0	41	16873	0
1	34	16870	2.94118
0	64	16871	0
0	55	16870	0
0	41	16870	0
0	52	16871	0
1	38	16870	2.63158
1	50	16870	2
0	31	16870	0
1	39	16866	2.5641
0	44	16868	0
0	53	16869	0
0	41	16870	0
0	43	16872	0
0	54	16874	0
0	48	16875	0
2	41	16871	4.87805
2	48	16868	4.16667
0	51	16872	0
2	31	16877	6.45161
4	44	16878	9.09091
0	57	16879	0
3	49	16879	6.12245
0	51	16879	0
0	37	16880	0
1	36	16881	2.77778
0	33	16882	0
1	46	16882	2.17391
2	56	16881	3.57143
1	50	16881	2
0	43	16881	0
0	44	16880	0
0	57	16880	0
0	49	16880	0
0	48	16881	0
4	41	16881	9.7561
0	68	16882	0
0	59	16879	0
1	51	16879	1.96078
0	50	16880	0
4	46	16877	8.69565
0	57	16878	0
1	41	16878	2.43902
1	45	16877	2.22222
3	42	16876	7.14286
0	42	16876	0
1	46	16877	2.17391
1	43	16877	2.32558
0	47	16877	0
3	41	16878	7.31707
0	46	16879	0
0	51	16880	0
2	57	16880	3.50877
0	43	16879	0
0	55	16879	0
1	48	16882	2.08333
2	55	16883	3.63636
0	52	16878	0
2	44	16879	4.54545
0	50	16878	0
0	56	16880	0
0	40	16878	0
1	45	16877	2.22222
0	57	16877	0
0	57	16878	0
0	38	16876	0
0	45	16877	0
0	56	16877	0
0	56	16876	0
0	48	16875	0
2	52	16873	3.84615
0	40	16873	0
1	49	16870	2.04082
0	42	16871	0
0	48	16871	0
0	48	16868	0
0	57	16869	0
0	45	16865	0
0	50	16864	0
0	43	16865	0
0	48	16868	0
1	55	16870	1.81818
0	60	16869	0
1	49	16869	2.04082
0	47	16869	0
0	66	16870	0
0	33	16873	0
0	64	16872	0
0	36	16874	0
0	62	16876	0
0	51	16877	0
0	51	16877	0
0	44	16878	0
1	46	16878	2.17391
0	48	16879	0
0	46	16878	0
0	36	16882	0
0	56	16878	0
1	42	16883	2.38095
1	65	16891	1.53846
0	70	16890	0
0	42	16890	0
0	56	16891	0
0	64	16892	0
1	73	16891	1.36986
0	48	16884	0
0	43	16885	0
1	40	16885	2.5
0	47	16883	0
0	43	16884	0
5	44	16883	11.3636
0	44	16883	0
0	66	16883	0
0	44	16884	0
0	58	16884	0
0	36	16885	0
1	49	16886	2.04082
1	34	16883	2.94118
2	34	16887	5.88235
0	56	16890	0
0	49	16890	0
0	44	16890	0
1	57	16890	1.75439
1	47	16890	2.12766
1	46	16891	2.17391
1	45	16893	2.22222
0	57	16894	0
1	49	16894	2.04082
0	56	16895	0
2	67	16894	2.98507
1	49	16893	2.04082
2	48	16895	4.16667
0	51	16895	0
1	49	16895	2.04082
1	54	16893	1.85185
1	42	16894	2.38095
3	48	16896	6.25
0	45	16889	0
0	54	16884	0
0	36	16883	0
1	45	16883	2.22222
1	59	16882	1.69492
1	46	16882	2.17391
0	52	16882	0
0	42	16883	0
0	62	16880	0
0	51	16879	0
1	39	16880	2.5641
0	55	16881	0
0	34	16884	0
0	52	16884	0
0	48	16885	0
0	46	16886	0
0	56	16888	0
1	50	16889	2
0	51	16889	0
0	51	16888	0
0	51	16886	0
0	42	16886	0
0	63	16884	0
2	52	16885	3.84615
2	59	16885	3.38983
0	56	16883	0
0	47	16882	0
1	56	16881	1.78571
0	46	16880	0
1	48	16881	2.08333
2	44	16880	4.54545
0	49	16880	0
1	57	16882	1.75439
3	42	16882	7.14286
3	62	16883	4.83871
2	58	16881	3.44828
0	41	16881	0
1	47	16878	2.12766
0	48	16878	0
1	43	16879	2.32558
1	46	16877	2.17391
0	44	16878	0
4	52	16879	7.69231
0	47	16879	0
0	37	16879	0
0	42	16879	0
0	60	16880	0
0	54	16880	0
0	39	16879	0
0	71	16880	0
0	38	16881	0
1	44	16881	2.27273
1	57	16881	1.75439
1	48	16881	2.08333
0	45	16879	0
1	52	16877	1.92308
0	48	16877	0
1	53	16875	1.88679
0	55	16876	0
3	44	16879	6.81818
2	58	16877	3.44828
0	50	16880	0
1	38	16889	2.63158
0	47	16890	0
0	45	16893	0
0	54	16892	0
0	34	16893	0
0	33	16892	0
0	43	16893	0
0	64	16893	0
0	54	16893	0
0	59	16892	0
0	42	16895	0
0	51	16895	0
0	40	16896	0
1	62	16895	1.6129
0	49	16896	0
0	37	16896	0
1	57	16894	1.75439
0	54	16895	0
0	50	16894	0
1	41	16893	2.43902
3	46	16897	6.52174
0	33	16895	0
2	46	16898	4.34783
0	46	16898	0
0	43	16898	0
2	42	16897	4.7619
0	52	16897	0
0	52	16896	0
0	34	16896	0
4	55	16896	7.27273
3	46	16897	6.52174
0	60	16894	0
0	54	16895	0
0	58	16894	0
0	59	16894	0
2	50	16892	4
0	45	16890	0
1	45	16889	2.22222
0	44	16890	0
0	43	16888	0
1	43	16889	2.32558
1	55	16890	1.81818
0	52	16889	0
0	55	16888	0
0	59	16889	0
0	42	16890	0
0	65	16890	0
0	48	16888	0
1	42	16888	2.38095
0	45	16889	0
0	56	16887	0
2	57	16887	3.50877
1	63	16887	1.5873
0	42	16887	0
2	62	16887	3.22581
1	44	16887	2.27273
0	63	16884	0
2	51	16881	3.92157
1	47	16874	2.12766
0	50	16871	0
0	48	16874	0
2	40	16873	5
0	45	16873	0
1	53	16873	1.88679
3	43	16873	6.97674
1	51	16873	1.96078
2	45	16873	4.44444
0	67	16872	0
0	53	16871	0
1	45	16870	2.22222
3	65	16870	4.61538
0	51	16870	0
0	40	16872	0
1	49	16871	2.04082
0	47	16871	0
4	53	16870	7.54717
1	37	16870	2.7027
1	56	16870	1.78571
