obs_mutation_count	exp_mutation_count	region_size	obs_exp_ratio
0	90	11194	0
0	65	11194	0
1	96	11194	1.04167
2	93	11194	2.15054
1	80	11194	1.25
0	92	11195	0
0	95	11195	0
4	94	11195	4.25532
2	83	11195	2.40964
1	83	11195	1.20482
0	81	11195	0
1	84	11195	1.19048
0	87	11195	0
0	91	11196	0
0	80	11196	0
0	95	11196	0
2	79	11196	2.53165
0	82	11196	0
0	86	11196	0
0	71	11196	0
2	90	11196	2.22222
0	70	11196	0
1	92	11196	1.08696
1	82	11196	1.21951
0	94	11196	0
1	92	11196	1.08696
0	84	11196	0
1	82	11196	1.21951
2	91	11196	2.1978
1	94	11196	1.06383
0	87	11196	0
1	86	11196	1.16279
0	79	11196	0
0	66	11196	0
0	77	11196	0
1	81	11195	1.23457
0	84	11196	0
0	82	11196	0
1	83	11196	1.20482
2	68	11196	2.94118
0	93	11196	0
3	84	11196	3.57143
1	78	11196	1.28205
1	84	11196	1.19048
3	94	11196	3.19149
0	77	11196	0
0	85	11196	0
3	81	11196	3.7037
0	95	11196	0
0	94	11196	0
2	91	11196	2.1978
0	77	11196	0
0	83	11196	0
0	88	11196	0
0	96	11196	0
0	101	11196	0
1	90	11196	1.11111
0	74	11196	0
1	86	11196	1.16279
1	75	11196	1.33333
2	84	11196	2.38095
1	63	11196	1.5873
1	74	11196	1.35135
0	91	11196	0
0	103	11196	0
0	80	11196	0
0	73	11196	0
0	82	11196	0
2	104	11196	1.92308
1	82	11196	1.21951
0	61	11196	0
0	87	11196	0
1	80	11196	1.25
0	93	11196	0
1	92	11196	1.08696
1	75	11196	1.33333
3	82	11196	3.65854
0	94	11196	0
0	71	11196	0
1	73	11196	1.36986
3	100	11196	3
1	98	11196	1.02041
0	75	11196	0
2	90	11196	2.22222
0	73	11196	0
0	87	11196	0
0	64	11196	0
0	85	11196	0
0	78	11196	0
1	77	11196	1.2987
1	91	11196	1.0989
0	89	11196	0
0	72	11195	0
0	72	11195	0
1	85	11195	1.17647
1	96	11195	1.04167
0	83	11195	0
2	93	11195	2.15054
0	90	11195	0
0	80	11195	0
0	87	11195	0
1	80	11195	1.25
0	76	11195	0
0	70	11195	0
2	76	11195	2.63158
2	83	11193	2.40964
3	91	11193	3.2967
0	86	11193	0
0	97	11193	0
1	95	11193	1.05263
0	74	11193	0
1	80	11193	1.25
1	93	11193	1.07527
0	94	11193	0
0	70	11192	0
0	77	11192	0
0	96	11192	0
2	86	11192	2.32558
0	97	11192	0
1	82	11192	1.21951
2	91	11192	2.1978
0	86	11192	0
1	73	11192	1.36986
1	72	11192	1.38889
1	70	11192	1.42857
2	80	11192	2.5
1	91	11192	1.0989
1	89	11192	1.1236
0	100	11192	0
1	86	11192	1.16279
0	89	11192	0
0	68	11192	0
1	90	11192	1.11111
1	72	11192	1.38889
2	93	11192	2.15054
1	92	11192	1.08696
1	76	11192	1.31579
1	70	11192	1.42857
2	63	11192	3.1746
2	75	11192	2.66667
0	83	11192	0
2	85	11192	2.35294
1	94	11192	1.06383
0	83	11192	0
1	93	11192	1.07527
1	107	11192	0.934579
3	84	11192	3.57143
2	79	11192	2.53165
0	92	11192	0
0	76	11192	0
0	98	11192	0
1	84	11192	1.19048
2	94	11192	2.12766
0	87	11192	0
1	96	11192	1.04167
0	76	11192	0
0	82	11192	0
1	85	11192	1.17647
0	79	11192	0
2	95	11192	2.10526
0	101	11192	0
2	90	11191	2.22222
1	87	11190	1.14943
1	85	11189	1.17647
0	97	11189	0
1	82	11189	1.21951
0	87	11189	0
3	76	11189	3.94737
1	92	11189	1.08696
3	68	11189	4.41176
3	98	11190	3.06122
1	94	11190	1.06383
2	61	11190	3.27869
0	81	11190	0
0	85	11189	0
2	77	11189	2.5974
0	80	11189	0
1	94	11189	1.06383
1	79	11189	1.26582
2	82	11189	2.43902
0	87	11189	0
1	76	11189	1.31579
0	74	11189	0
0	91	11189	0
0	94	11189	0
0	90	11189	0
0	85	11189	0
1	81	11189	1.23457
1	87	11189	1.14943
2	84	11189	2.38095
0	92	11189	0
2	73	11189	2.73973
2	77	11189	2.5974
0	94	11189	0
0	90	11189	0
0	87	11189	0
0	93	11189	0
0	94	11189	0
0	86	11189	0
1	88	11189	1.13636
3	67	11189	4.47761
0	80	11190	0
0	99	11190	0
2	99	11190	2.0202
2	96	11190	2.08333
2	87	11190	2.29885
1	97	11190	1.03093
1	93	11190	1.07527
2	81	11190	2.46914
0	61	11190	0
2	71	11190	2.8169
1	69	11190	1.44928
0	93	11190	0
0	84	11191	0
0	91	11191	0
0	81	11191	0
3	73	11191	4.10959
1	86	11191	1.16279
4	70	11191	5.71429
1	89	11191	1.1236
0	79	11191	0
1	84	11190	1.19048
0	90	11190	0
0	81	11191	0
0	87	11191	0
0	99	11191	0
0	87	11191	0
2	65	11191	3.07692
0	77	11191	0
2	83	11191	2.40964
1	84	11191	1.19048
1	84	11191	1.19048
0	76	11191	0
0	89	11191	0
1	96	11191	1.04167
0	100	11191	0
0	66	11191	0
0	75	11191	0
0	102	11191	0
1	69	11191	1.44928
0	84	11191	0
2	91	11191	2.1978
1	74	11190	1.35135
1	85	11190	1.17647
0	92	11190	0
0	71	11190	0
0	75	11191	0
1	88	11191	1.13636
0	82	11191	0
1	91	11191	1.0989
1	94	11191	1.06383
1	89	11191	1.1236
0	71	11191	0
1	86	11191	1.16279
1	83	11191	1.20482
0	88	11191	0
0	101	11191	0
0	99	11191	0
0	86	11191	0
2	82	11191	2.43902
4	100	11191	4
1	74	11191	1.35135
5	73	11191	6.84932
0	87	11192	0
0	82	11192	0
2	89	11191	2.24719
1	86	11191	1.16279
0	72	11191	0
1	65	11191	1.53846
1	91	11191	1.0989
0	85	11191	0
0	78	11191	0
1	81	11191	1.23457
2	70	11191	2.85714
0	74	11190	0
1	81	11190	1.23457
0	87	11189	0
3	77	11189	3.8961
1	95	11189	1.05263
0	86	11189	0
0	91	11187	0
1	93	11187	1.07527
1	80	11187	1.25
1	77	11187	1.2987
0	80	11187	0
6	91	11187	6.59341
2	80	11186	2.5
1	95	11186	1.05263
0	84	11186	0
1	92	11186	1.08696
0	58	11186	0
1	82	11186	1.21951
1	88	11187	1.13636
0	79	11187	0
0	78	11187	0
1	94	11186	1.06383
0	74	11186	0
0	93	11186	0
0	87	11186	0
0	89	11186	0
2	89	11186	2.24719
2	77	11186	2.5974
1	80	11186	1.25
0	80	11186	0
0	81	11186	0
1	66	11186	1.51515
2	85	11186	2.35294
0	98	11186	0
0	75	11186	0
2	80	11186	2.5
0	82	11186	0
1	86	11186	1.16279
1	98	11186	1.02041
5	87	11186	5.74713
0	95	11186	0
1	89	11186	1.1236
0	84	11186	0
0	86	11186	0
1	96	11186	1.04167
0	81	11187	0
1	85	11187	1.17647
0	65	11187	0
1	74	11187	1.35135
0	88	11186	0
2	88	11186	2.27273
0	75	11186	0
2	86	11186	2.32558
2	87	11186	2.29885
1	84	11186	1.19048
1	86	11186	1.16279
0	79	11186	0
1	89	11186	1.1236
0	75	11186	0
0	75	11186	0
2	82	11186	2.43902
0	85	11186	0
0	94	11186	0
1	100	11186	1
0	102	11186	0
0	73	11186	0
1	86	11186	1.16279
0	84	11186	0
0	90	11186	0
0	71	11186	0
1	79	11186	1.26582
0	83	11187	0
0	82	11186	0
0	80	11186	0
1	69	11186	1.44928
1	91	11186	1.0989
0	89	11186	0
0	90	11186	0
0	83	11186	0
2	97	11186	2.06186
1	99	11186	1.0101
0	98	11186	0
0	85	11186	0
1	90	11186	1.11111
1	84	11186	1.19048
0	73	11186	0
0	84	11187	0
3	87	11187	3.44828
1	88	11187	1.13636
2	85	11187	2.35294
0	88	11187	0
1	71	11187	1.40845
0	70	11187	0
4	77	11187	5.19481
1	77	11187	1.2987
1	95	11187	1.05263
2	87	11187	2.29885
1	88	11187	1.13636
0	71	11187	0
0	89	11187	0
1	98	11187	1.02041
0	91	11187	0
1	75	11187	1.33333
1	92	11187	1.08696
2	91	11187	2.1978
1	103	11187	0.970874
2	72	11186	2.77778
2	80	11186	2.5
1	82	11186	1.21951
0	70	11186	0
0	93	11186	0
3	99	11186	3.0303
1	71	11186	1.40845
1	88	11186	1.13636
0	86	11186	0
0	108	11186	0
0	82	11186	0
3	84	11186	3.57143
0	95	11186	0
1	64	11186	1.5625
2	83	11186	2.40964
0	91	11186	0
1	78	11186	1.28205
1	98	11186	1.02041
0	98	11186	0
0	103	11186	0
1	77	11186	1.2987
0	71	11186	0
0	88	11186	0
2	85	11186	2.35294
1	97	11186	1.03093
1	76	11186	1.31579
0	89	11186	0
0	84	11187	0
0	89	11187	0
0	85	11187	0
2	91	11187	2.1978
1	76	11187	1.31579
0	99	11187	0
1	96	11187	1.04167
0	77	11187	0
1	93	11187	1.07527
0	94	11187	0
1	102	11187	0.980392
1	110	11187	0.909091
0	92	11187	0
1	83	11187	1.20482
1	74	11187	1.35135
3	104	11187	2.88462
0	76	11187	0
1	98	11187	1.02041
2	58	11187	3.44828
1	73	11187	1.36986
1	88	11187	1.13636
2	101	11187	1.9802
2	81	11187	2.46914
0	86	11187	0
1	89	11188	1.1236
1	94	11188	1.06383
1	96	11188	1.04167
2	79	11188	2.53165
1	75	11188	1.33333
0	86	11188	0
0	69	11188	0
0	89	11188	0
1	90	11188	1.11111
3	97	11188	3.09278
0	84	11188	0
1	83	11188	1.20482
0	76	11188	0
2	70	11188	2.85714
2	97	11188	2.06186
2	75	11188	2.66667
0	83	11188	0
0	92	11188	0
2	104	11188	1.92308
1	84	11188	1.19048
1	78	11188	1.28205
1	114	11188	0.877193
0	90	11188	0
1	84	11188	1.19048
0	90	11188	0
1	79	11190	1.26582
0	96	11190	0
1	71	11190	1.40845
1	85	11190	1.17647
1	76	11190	1.31579
0	71	11190	0
0	83	11190	0
1	91	11190	1.0989
2	89	11189	2.24719
1	87	11189	1.14943
1	96	11189	1.04167
0	81	11189	0
0	105	11189	0
2	81	11189	2.46914
2	79	11189	2.53165
1	76	11189	1.31579
1	105	11189	0.952381
0	92	11189	0
1	91	11189	1.0989
4	95	11189	4.21053
1	72	11189	1.38889
0	87	11189	0
1	84	11189	1.19048
0	81	11189	0
1	83	11189	1.20482
0	89	11189	0
0	81	11189	0
0	98	11189	0
1	60	11189	1.66667
1	88	11189	1.13636
1	83	11189	1.20482
1	87	11190	1.14943
1	79	11190	1.26582
0	79	11190	0
0	71	11190	0
1	70	11191	1.42857
1	98	11191	1.02041
0	79	11190	0
2	104	11190	1.92308
0	95	11190	0
0	102	11190	0
0	72	11190	0
2	72	11190	2.77778
1	68	11190	1.47059
1	104	11190	0.961538
1	102	11190	0.980392
2	83	11190	2.40964
2	82	11190	2.43902
0	85	11190	0
0	76	11190	0
0	87	11190	0
0	61	11191	0
1	85	11191	1.17647
1	99	11191	1.0101
2	97	11191	2.06186
1	84	11191	1.19048
0	82	11191	0
0	97	11191	0
2	93	11190	2.15054
0	95	11190	0
1	79	11190	1.26582
1	79	11190	1.26582
1	83	11190	1.20482
0	98	11190	0
2	83	11190	2.40964
1	67	11190	1.49254
3	102	11190	2.94118
0	70	11190	0
0	61	11190	0
3	75	11190	4
0	87	11190	0
3	74	11190	4.05405
1	80	11190	1.25
2	58	11190	3.44828
1	106	11190	0.943396
0	109	11190	0
0	83	11190	0
0	91	11190	0
0	85	11190	0
3	65	11190	4.61538
0	92	11190	0
0	93	11190	0
2	78	11190	2.5641
2	101	11190	1.9802
1	81	11189	1.23457
1	91	11189	1.0989
0	73	11189	0
0	68	11189	0
1	75	11189	1.33333
2	91	11189	2.1978
0	77	11189	0
1	84	11189	1.19048
1	88	11189	1.13636
1	88	11189	1.13636
1	80	11189	1.25
0	98	11189	0
1	102	11189	0.980392
0	103	11189	0
1	81	11189	1.23457
0	64	11190	0
1	88	11190	1.13636
1	71	11190	1.40845
2	86	11190	2.32558
0	89	11190	0
2	104	11190	1.92308
1	72	11190	1.38889
0	63	11190	0
1	94	11189	1.06383
1	76	11189	1.31579
2	80	11189	2.5
0	65	11189	0
1	88	11189	1.13636
1	90	11189	1.11111
1	74	11189	1.35135
2	82	11189	2.43902
1	90	11189	1.11111
1	81	11189	1.23457
0	91	11189	0
0	77	11189	0
2	91	11189	2.1978
1	89	11189	1.1236
0	91	11189	0
1	90	11189	1.11111
0	75	11189	0
0	88	11189	0
2	82	11189	2.43902
0	76	11189	0
1	88	11189	1.13636
0	89	11189	0
2	85	11189	2.35294
0	85	11188	0
1	77	11187	1.2987
3	77	11188	3.8961
3	97	11188	3.09278
0	100	11188	0
2	80	11188	2.5
3	98	11187	3.06122
4	74	11187	5.40541
2	69	11187	2.89855
1	79	11187	1.26582
0	94	11187	0
0	81	11187	0
0	88	11187	0
4	80	11188	5
0	74	11188	0
1	76	11188	1.31579
1	103	11188	0.970874
0	68	11189	0
1	75	11189	1.33333
0	84	11189	0
0	75	11189	0
2	93	11189	2.15054
0	87	11189	0
4	83	11189	4.81928
0	97	11189	0
1	70	11189	1.42857
1	76	11189	1.31579
2	86	11189	2.32558
0	86	11189	0
1	93	11189	1.07527
1	94	11189	1.06383
1	80	11189	1.25
0	94	11189	0
0	85	11189	0
2	86	11189	2.32558
1	83	11189	1.20482
0	71	11189	0
1	91	11189	1.0989
1	73	11189	1.36986
1	100	11189	1
0	94	11189	0
1	71	11189	1.40845
1	73	11189	1.36986
0	84	11189	0
0	103	11189	0
1	79	11189	1.26582
2	68	11189	2.94118
0	92	11189	0
0	95	11189	0
0	75	11189	0
1	88	11188	1.13636
2	97	11188	2.06186
1	85	11188	1.17647
0	92	11188	0
2	93	11188	2.15054
3	91	11188	3.2967
0	78	11188	0
1	78	11188	1.28205
3	95	11188	3.15789
1	76	11188	1.31579
0	92	11188	0
1	81	11188	1.23457
0	92	11188	0
0	77	11187	0
0	69	11187	0
0	93	11187	0
0	88	11187	0
2	93	11187	2.15054
2	92	11187	2.17391
1	72	11187	1.38889
1	78	11189	1.28205
3	87	11189	3.44828
1	92	11189	1.08696
0	64	11189	0
1	78	11190	1.28205
1	92	11190	1.08696
0	91	11190	0
0	78	11190	0
2	75	11190	2.66667
1	96	11190	1.04167
0	96	11190	0
0	96	11190	0
2	84	11190	2.38095
1	97	11190	1.03093
1	79	11190	1.26582
1	88	11190	1.13636
1	93	11190	1.07527
0	85	11189	0
0	82	11189	0
2	85	11189	2.35294
4	99	11189	4.0404
1	98	11189	1.02041
1	74	11189	1.35135
1	77	11189	1.2987
1	66	11189	1.51515
0	87	11189	0
0	66	11189	0
0	85	11189	0
2	95	11189	2.10526
2	77	11189	2.5974
2	78	11189	2.5641
1	91	11189	1.0989
0	76	11188	0
2	110	11188	1.81818
0	78	11188	0
0	82	11188	0
1	73	11188	1.36986
0	82	11188	0
1	76	11189	1.31579
0	76	11189	0
1	78	11189	1.28205
2	86	11189	2.32558
2	78	11189	2.5641
0	95	11189	0
1	96	11189	1.04167
3	88	11189	3.40909
1	115	11189	0.869565
1	90	11189	1.11111
0	81	11189	0
1	85	11189	1.17647
1	87	11189	1.14943
1	80	11189	1.25
2	90	11189	2.22222
0	76	11189	0
2	79	11189	2.53165
0	91	11189	0
0	83	11189	0
2	100	11189	2
0	67	11189	0
0	101	11189	0
3	80	11189	3.75
0	78	11189	0
0	95	11189	0
0	75	11190	0
0	67	11190	0
0	75	11190	0
0	91	11190	0
0	102	11190	0
1	78	11190	1.28205
2	83	11190	2.40964
0	76	11190	0
0	107	11190	0
2	82	11190	2.43902
1	83	11190	1.20482
1	91	11190	1.0989
1	92	11191	1.08696
2	87	11191	2.29885
1	84	11191	1.19048
0	94	11191	0
0	89	11191	0
0	77	11191	0
0	80	11190	0
2	97	11190	2.06186
1	84	11190	1.19048
0	93	11190	0
1	88	11190	1.13636
0	89	11190	0
0	77	11190	0
1	80	11190	1.25
1	89	11190	1.1236
1	80	11190	1.25
0	84	11190	0
1	74	11190	1.35135
2	81	11190	2.46914
0	81	11190	0
1	85	11190	1.17647
0	92	11190	0
0	90	11190	0
1	84	11190	1.19048
0	76	11190	0
1	76	11190	1.31579
0	98	11190	0
2	107	11190	1.86916
0	102	11190	0
0	95	11190	0
0	82	11190	0
3	96	11190	3.125
0	81	11190	0
1	71	11190	1.40845
0	93	11190	0
0	80	11190	0
0	86	11190	0
1	89	11190	1.1236
0	77	11190	0
0	89	11190	0
3	93	11190	3.22581
1	84	11190	1.19048
0	83	11190	0
2	86	11190	2.32558
1	88	11190	1.13636
0	87	11190	0
0	76	11190	0
1	79	11190	1.26582
1	92	11190	1.08696
1	81	11190	1.23457
1	91	11190	1.0989
1	86	11190	1.16279
0	96	11190	0
0	87	11190	0
1	80	11190	1.25
0	93	11190	0
1	57	11190	1.75439
2	76	11190	2.63158
0	96	11190	0
2	63	11190	3.1746
2	67	11190	2.98507
0	98	11190	0
1	73	11190	1.36986
1	99	11190	1.0101
1	67	11190	1.49254
1	83	11190	1.20482
0	77	11190	0
0	80	11190	0
3	72	11190	4.16667
1	81	11190	1.23457
0	71	11190	0
0	96	11190	0
1	87	11190	1.14943
2	67	11190	2.98507
1	89	11190	1.1236
3	88	11190	3.40909
0	89	11190	0
0	89	11190	0
4	78	11190	5.12821
1	94	11190	1.06383
0	85	11190	0
0	93	11190	0
0	98	11190	0
0	76	11190	0
0	90	11190	0
1	77	11190	1.2987
0	73	11190	0
0	77	11190	0
1	88	11190	1.13636
1	74	11190	1.35135
5	78	11190	6.41026
0	116	11190	0
0	86	11190	0
1	104	11190	0.961538
0	90	11190	0
0	76	11190	0
1	88	11190	1.13636
0	94	11190	0
1	75	11190	1.33333
1	87	11190	1.14943
2	92	11190	2.17391
1	89	11190	1.1236
0	72	11190	0
1	70	11190	1.42857
0	84	11190	0
0	77	11190	0
0	70	11190	0
0	92	11190	0
1	78	11190	1.28205
1	79	11190	1.26582
4	81	11190	4.93827
0	85	11190	0
0	99	11190	0
0	99	11190	0
0	80	11190	0
0	73	11190	0
0	74	11191	0
0	75	11191	0
1	83	11191	1.20482
0	72	11191	0
0	86	11190	0
0	85	11190	0
2	83	11190	2.40964
2	72	11190	2.77778
1	77	11190	1.2987
1	68	11190	1.47059
0	95	11190	0
0	76	11190	0
1	95	11189	1.05263
1	99	11189	1.0101
0	80	11189	0
0	88	11189	0
2	76	11189	2.63158
1	68	11189	1.47059
0	92	11189	0
3	77	11189	3.8961
0	91	11189	0
0	92	11189	0
1	73	11189	1.36986
0	62	11189	0
2	77	11189	2.5974
0	97	11189	0
2	88	11189	2.27273
1	103	11189	0.970874
0	92	11189	0
0	91	11189	0
3	88	11189	3.40909
3	73	11189	4.10959
1	90	11189	1.11111
2	82	11189	2.43902
1	76	11189	1.31579
0	79	11189	0
2	82	11189	2.43902
0	86	11189	0
0	82	11189	0
0	86	11189	0
1	89	11189	1.1236
1	80	11189	1.25
0	83	11189	0
0	79	11189	0
0	89	11189	0
1	68	11189	1.47059
1	89	11190	1.1236
2	79	11189	2.53165
0	92	11189	0
0	84	11189	0
1	71	11189	1.40845
0	90	11189	0
0	77	11189	0
0	99	11189	0
0	85	11189	0
0	104	11189	0
1	75	11189	1.33333
0	92	11189	0
1	62	11189	1.6129
0	89	11189	0
3	81	11189	3.7037
0	79	11189	0
1	112	11189	0.892857
0	94	11190	0
3	87	11190	3.44828
2	85	11190	2.35294
2	77	11190	2.5974
0	80	11190	0
1	76	11190	1.31579
1	79	11190	1.26582
1	77	11190	1.2987
0	86	11190	0
1	83	11190	1.20482
0	81	11190	0
2	90	11190	2.22222
1	83	11190	1.20482
1	73	11190	1.36986
0	98	11190	0
2	77	11190	2.5974
0	72	11189	0
1	90	11190	1.11111
1	99	11190	1.0101
0	86	11190	0
0	77	11190	0
0	73	11190	0
0	88	11191	0
1	97	11190	1.03093
3	75	11190	4
0	93	11190	0
1	94	11190	1.06383
1	89	11190	1.1236
0	102	11190	0
1	79	11190	1.26582
2	84	11190	2.38095
0	84	11190	0
0	71	11190	0
0	81	11190	0
2	85	11190	2.35294
0	94	11191	0
1	83	11191	1.20482
3	82	11191	3.65854
1	88	11191	1.13636
2	67	11191	2.98507
2	78	11191	2.5641
0	100	11191	0
3	80	11192	3.75
0	95	11192	0
0	81	11192	0
0	73	11192	0
0	80	11192	0
0	88	11192	0
2	91	11193	2.1978
0	83	11193	0
0	74	11193	0
1	77	11194	1.2987
0	99	11194	0
1	70	11194	1.42857
0	85	11194	0
3	97	11194	3.09278
1	87	11194	1.14943
0	80	11193	0
0	90	11193	0
1	73	11193	1.36986
0	77	11193	0
1	89	11193	1.1236
0	80	11193	0
2	79	11193	2.53165
0	83	11193	0
0	102	11193	0
1	94	11193	1.06383
1	93	11193	1.07527
0	93	11193	0
1	80	11192	1.25
2	75	11192	2.66667
2	78	11192	2.5641
0	90	11192	0
0	88	11192	0
0	77	11192	0
0	91	11192	0
0	98	11192	0
2	69	11191	2.89855
0	71	11191	0
2	98	11191	2.04082
0	73	11191	0
0	101	11191	0
2	85	11191	2.35294
1	63	11191	1.5873
0	97	11191	0
2	75	11191	2.66667
0	91	11191	0
1	88	11191	1.13636
0	83	11192	0
2	98	11192	2.04082
0	95	11192	0
0	95	11192	0
0	86	11192	0
0	77	11191	0
0	78	11191	0
1	97	11191	1.03093
0	82	11191	0
1	90	11192	1.11111
0	92	11192	0
0	75	11192	0
1	70	11192	1.42857
1	84	11192	1.19048
1	87	11192	1.14943
1	86	11192	1.16279
1	90	11192	1.11111
0	79	11192	0
1	72	11192	1.38889
0	99	11190	0
0	90	11190	0
0	90	11190	0
1	110	11190	0.909091
0	80	11190	0
1	87	11190	1.14943
0	97	11190	0
0	83	11190	0
2	73	11190	2.73973
0	73	11190	0
0	87	11189	0
0	71	11189	0
0	104	11189	0
0	76	11189	0
3	96	11189	3.125
0	88	11189	0
1	72	11189	1.38889
2	83	11189	2.40964
0	78	11189	0
0	83	11189	0
1	93	11189	1.07527
0	70	11188	0
1	82	11188	1.21951
1	88	11188	1.13636
1	84	11188	1.19048
1	82	11188	1.21951
2	101	11188	1.9802
0	80	11188	0
0	68	11188	0
1	76	11188	1.31579
0	87	11188	0
2	96	11188	2.08333
1	89	11188	1.1236
4	80	11188	5
0	85	11188	0
0	90	11188	0
1	85	11189	1.17647
2	73	11189	2.73973
1	89	11189	1.1236
0	81	11190	0
1	98	11190	1.02041
0	79	11190	0
0	71	11190	0
1	85	11190	1.17647
1	103	11190	0.970874
1	60	11190	1.66667
0	82	11190	0
2	66	11190	3.0303
0	95	11190	0
1	78	11190	1.28205
2	86	11190	2.32558
0	92	11190	0
1	72	11190	1.38889
0	80	11190	0
0	76	11190	0
3	69	11190	4.34783
0	97	11189	0
0	71	11189	0
2	95	11190	2.10526
1	89	11190	1.1236
0	82	11190	0
2	82	11190	2.43902
1	88	11190	1.13636
3	73	11190	4.10959
3	85	11189	3.52941
0	88	11188	0
1	81	11188	1.23457
1	91	11188	1.0989
1	82	11188	1.21951
0	94	11188	0
0	74	11188	0
1	88	11188	1.13636
0	97	11188	0
1	78	11188	1.28205
3	72	11188	4.16667
0	95	11188	0
2	74	11188	2.7027
0	80	11188	0
0	77	11188	0
0	98	11188	0
1	65	11188	1.53846
3	93	11188	3.22581
0	71	11188	0
3	108	11188	2.77778
0	62	11188	0
1	85	11188	1.17647
0	84	11187	0
2	87	11186	2.29885
1	95	11186	1.05263
0	92	11186	0
0	76	11186	0
3	92	11186	3.26087
0	90	11186	0
0	82	11186	0
0	88	11186	0
0	81	11186	0
3	106	11186	2.83019
0	87	11186	0
2	65	11186	3.07692
0	78	11186	0
0	80	11186	0
2	87	11186	2.29885
1	96	11186	1.04167
1	85	11186	1.17647
2	103	11186	1.94175
0	84	11185	0
3	79	11185	3.79747
1	77	11185	1.2987
0	83	11184	0
2	83	11183	2.40964
0	67	11183	0
2	86	11183	2.32558
1	91	11183	1.0989
1	81	11183	1.23457
1	78	11183	1.28205
0	96	11183	0
0	71	11183	0
2	92	11182	2.17391
2	79	11182	2.53165
1	72	11182	1.38889
1	67	11182	1.49254
0	75	11182	0
2	96	11182	2.08333
2	103	11182	1.94175
0	82	11182	0
3	84	11182	3.57143
0	76	11182	0
0	77	11182	0
1	94	11182	1.06383
2	83	11182	2.40964
1	90	11182	1.11111
1	72	11182	1.38889
2	94	11182	2.12766
0	83	11182	0
1	82	11182	1.21951
1	82	11182	1.21951
0	83	11182	0
2	87	11182	2.29885
2	80	11182	2.5
4	81	11182	4.93827
0	80	11182	0
1	94	11182	1.06383
1	91	11182	1.0989
1	97	11182	1.03093
2	88	11182	2.27273
0	97	11182	0
0	80	11182	0
0	79	11182	0
0	90	11182	0
1	91	11182	1.0989
2	99	11182	2.0202
1	72	11182	1.38889
0	79	11181	0
0	86	11181	0
0	87	11181	0
2	94	11181	2.12766
0	79	11181	0
1	99	11181	1.0101
1	91	11181	1.0989
0	81	11181	0
1	78	11181	1.28205
1	81	11181	1.23457
0	76	11181	0
2	73	11180	2.73973
1	96	11180	1.04167
2	84	11180	2.38095
0	85	11180	0
0	69	11180	0
0	92	11180	0
0	89	11180	0
