obs_mutation_count	exp_mutation_count	region_size	obs_exp_ratio
1	117	16859	0.854701
1	111	16864	0.900901
2	121	16861	1.65289
0	139	16863	0
0	134	16864	0
0	114	16865	0
0	129	16868	0
1	98	16871	1.02041
1	115	16868	0.869565
1	133	16868	0.75188
0	110	16869	0
1	125	16869	0.8
0	142	16869	0
2	120	16869	1.66667
1	92	16871	1.08696
0	107	16873	0
1	131	16872	0.763359
0	119	16873	0
1	96	16875	1.04167
1	111	16873	0.900901
1	103	16875	0.970874
1	126	16878	0.793651
6	110	16876	5.45455
2	137	16873	1.45985
0	110	16875	0
0	143	16874	0
0	130	16875	0
0	128	16872	0
8	144	16873	5.55556
0	133	16873	0
0	101	16875	0
6	114	16874	5.26316
0	126	16872	0
0	118	16874	0
0	101	16874	0
1	128	16874	0.78125
0	112	16877	0
0	102	16871	0
0	129	16875	0
0	132	16869	0
0	95	16875	0
0	120	16876	0
0	111	16878	0
0	122	16881	0
0	110	16878	0
0	120	16879	0
0	120	16881	0
0	106	16880	0
0	110	16880	0
0	126	16879	0
0	123	16875	0
1	113	16876	0.884956
0	107	16876	0
1	99	16876	1.0101
2	118	16878	1.69492
0	119	16878	0
0	113	16875	0
2	67	16874	2.98507
0	124	16870	0
0	103	16857	0
2	107	16868	1.86916
0	95	16871	0
2	114	16871	1.75439
0	95	16871	0
0	110	16873	0
1	107	16874	0.934579
0	94	16876	0
0	106	16880	0
0	152	16881	0
1	133	16879	0.75188
1	128	16879	0.78125
0	132	16877	0
2	117	16875	1.7094
0	120	16875	0
0	122	16875	0
5	125	16874	4
0	140	16873	0
2	127	16874	1.5748
0	143	16872	0
1	113	16864	0.884956
1	105	16872	0.952381
0	118	16872	0
0	131	16873	0
3	98	16874	3.06122
0	109	16875	0
0	118	16876	0
3	140	16875	2.14286
0	106	16875	0
0	135	16875	0
3	109	16876	2.75229
1	114	16876	0.877193
1	97	16877	1.03093
3	148	16875	2.02703
0	98	16877	0
0	117	16876	0
0	99	16876	0
1	117	16876	0.854701
0	144	16877	0
0	141	16878	0
0	99	16869	0
0	131	16873	0
0	103	16876	0
3	105	16877	2.85714
0	120	16877	0
0	117	16878	0
0	124	16877	0
2	107	16879	1.86916
4	133	16879	3.00752
1	108	16879	0.925926
1	137	16879	0.729927
0	103	16877	0
2	123	16877	1.62602
0	107	16876	0
0	115	16877	0
0	120	16873	0
2	126	16874	1.5873
0	119	16876	0
1	135	16875	0.740741
1	112	16873	0.892857
0	126	16863	0
1	100	16863	1
0	110	16864	0
1	109	16865	0.917431
0	112	16865	0
0	114	16865	0
1	111	16866	0.900901
1	126	16864	0.793651
0	124	16864	0
1	117	16865	0.854701
1	108	16866	0.925926
0	126	16866	0
1	130	16866	0.769231
1	94	16865	1.06383
3	97	16865	3.09278
0	112	16865	0
0	120	16863	0
0	126	16866	0
0	141	16866	0
0	109	16866	0
1	134	16861	0.746269
1	110	16871	0.909091
0	129	16874	0
0	144	16875	0
0	97	16874	0
0	136	16875	0
2	115	16878	1.73913
1	118	16878	0.847458
2	101	16875	1.9802
0	108	16875	0
0	131	16874	0
0	113	16877	0
0	89	16878	0
0	119	16878	0
3	120	16879	2.5
1	114	16881	0.877193
0	89	16882	0
3	109	16884	2.75229
0	104	16884	0
0	101	16884	0
1	138	16878	0.724638
1	126	16881	0.793651
0	101	16882	0
0	117	16884	0
3	128	16885	2.34375
0	124	16888	0
0	108	16888	0
0	151	16890	0
1	122	16891	0.819672
0	120	16891	0
2	123	16892	1.62602
0	109	16891	0
1	109	16890	0.917431
0	104	16886	0
3	113	16883	2.65487
0	116	16883	0
3	121	16883	2.47934
3	144	16882	2.08333
1	122	16882	0.819672
0	120	16880	0
0	126	16876	0
0	140	16879	0
1	103	16880	0.970874
1	118	16882	0.847458
2	96	16881	2.08333
0	94	16882	0
0	112	16882	0
0	149	16881	0
2	122	16882	1.63934
3	127	16882	2.3622
1	114	16883	0.877193
3	83	16883	3.61446
0	98	16884	0
0	124	16886	0
0	108	16887	0
0	114	16888	0
0	107	16889	0
1	136	16890	0.735294
0	86	16891	0
0	95	16891	0
1	120	16891	0.833333
1	92	16895	1.08696
2	101	16895	1.9802
0	107	16896	0
0	97	16896	0
4	119	16896	3.36134
0	104	16896	0
1	103	16896	0.970874
0	80	16898	0
6	134	16900	4.47761
0	93	16901	0
1	97	16900	1.03093
1	105	16902	0.952381
0	118	16903	0
0	123	16904	0
1	89	16903	1.1236
0	100	16900	0
0	98	16900	0
0	100	16902	0
0	118	16903	0
1	117	16901	0.854701
1	110	16912	0.909091
0	137	16912	0
3	114	16914	2.63158
1	121	16913	0.826446
2	128	16912	1.5625
2	123	16912	1.62602
0	105	16913	0
0	128	16913	0
0	116	16915	0
2	126	16915	1.5873
0	98	16915	0
0	108	16916	0
2	148	16916	1.35135
0	106	16918	0
1	101	16916	0.990099
0	115	16914	0
2	146	16916	1.36986
0	136	16913	0
0	112	16916	0
0	115	16914	0
0	116	16914	0
0	120	16916	0
0	109	16914	0
1	88	16915	1.13636
0	109	16915	0
1	96	16916	1.04167
0	114	16916	0
1	115	16917	0.869565
0	122	16915	0
0	99	16917	0
0	125	16919	0
2	129	16920	1.55039
0	96	16922	0
1	108	16922	0.925926
0	113	16923	0
0	132	16923	0
0	116	16924	0
1	109	16925	0.917431
0	113	16924	0
0	109	16914	0
2	102	16919	1.96078
0	134	16921	0
0	117	16922	0
4	123	16921	3.25203
1	94	16923	1.06383
1	132	16922	0.757576
0	124	16922	0
3	111	16925	2.7027
1	117	16925	0.854701
1	121	16926	0.826446
0	107	16923	0
0	117	16924	0
0	128	16924	0
0	123	16927	0
0	111	16929	0
1	110	16931	0.909091
0	114	16928	0
0	122	16928	0
0	115	16931	0
0	128	16927	0
0	131	16925	0
0	110	16926	0
0	124	16926	0
0	114	16927	0
0	128	16927	0
0	115	16929	0
1	102	16929	0.980392
0	112	16927	0
0	112	16929	0
0	132	16930	0
4	105	16929	3.80952
0	104	16931	0
0	95	16931	0
1	137	16931	0.729927
0	104	16931	0
0	154	16932	0
0	102	16932	0
0	121	16931	0
3	120	16934	2.5
2	125	16926	1.6
1	113	16931	0.884956
2	117	16930	1.7094
1	126	16930	0.793651
1	119	16929	0.840336
0	113	16929	0
0	113	16928	0
0	102	16928	0
1	108	16929	0.925926
1	113	16928	0.884956
1	127	16927	0.787402
0	121	16927	0
0	111	16924	0
0	114	16925	0
3	127	16925	2.3622
0	113	16926	0
0	112	16927	0
2	129	16926	1.55039
2	99	16926	2.0202
0	119	16919	0
2	120	16917	1.66667
0	121	16923	0
0	117	16928	0
1	111	16930	0.900901
0	112	16931	0
0	99	16931	0
0	123	16930	0
2	128	16931	1.5625
1	104	16934	0.961538
0	99	16935	0
1	94	16935	1.06383
2	126	16934	1.5873
1	114	16934	0.877193
2	92	16934	2.17391
0	117	16933	0
1	106	16933	0.943396
1	76	16931	1.31579
0	114	16932	0
0	109	16932	0
0	97	16933	0
0	104	16929	0
0	124	16924	0
0	121	16926	0
0	117	16924	0
0	109	16926	0
0	122	16926	0
0	96	16925	0
1	123	16922	0.813008
0	128	16922	0
1	114	16923	0.877193
0	119	16923	0
0	129	16923	0
4	107	16925	3.73832
0	110	16926	0
3	121	16930	2.47934
0	91	16930	0
0	131	16931	0
0	107	16931	0
0	95	16936	0
0	122	16936	0
0	89	16933	0
0	106	16932	0
4	100	16931	4
0	129	16931	0
1	98	16929	1.02041
0	83	16928	0
0	120	16928	0
3	93	16929	3.22581
3	105	16929	2.85714
1	117	16931	0.854701
0	105	16931	0
0	117	16930	0
0	133	16929	0
0	108	16926	0
0	105	16926	0
2	105	16924	1.90476
0	115	16925	0
0	89	16926	0
0	142	16924	0
1	104	16924	0.961538
3	102	16919	2.94118
0	102	16918	0
0	104	16919	0
1	107	16920	0.934579
2	111	16923	1.8018
1	111	16921	0.900901
0	99	16921	0
6	116	16921	5.17241
1	105	16920	0.952381
2	108	16922	1.85185
0	118	16921	0
2	108	16922	1.85185
1	109	16923	0.917431
3	102	16923	2.94118
5	122	16924	4.09836
0	137	16925	0
1	112	16926	0.892857
0	97	16927	0
0	101	16926	0
0	118	16931	0
1	108	16928	0.925926
5	150	16928	3.33333
1	104	16935	0.961538
0	112	16934	0
2	90	16933	2.22222
0	129	16934	0
0	104	16935	0
0	102	16934	0
1	111	16931	0.900901
0	123	16932	0
2	124	16933	1.6129
1	122	16930	0.819672
0	136	16930	0
0	82	16931	0
2	129	16931	1.55039
0	114	16931	0
0	110	16931	0
0	112	16931	0
0	125	16931	0
0	114	16930	0
0	123	16928	0
1	123	16931	0.813008
0	121	16934	0
0	120	16934	0
2	102	16934	1.96078
1	118	16934	0.847458
0	101	16934	0
1	108	16935	0.925926
0	111	16937	0
2	128	16938	1.5625
0	108	16938	0
0	116	16937	0
2	128	16936	1.5625
1	115	16935	0.869565
0	127	16936	0
0	112	16936	0
0	91	16936	0
1	108	16935	0.925926
2	103	16936	1.94175
0	119	16938	0
0	126	16932	0
0	98	16927	0
0	144	16926	0
0	118	16925	0
1	119	16924	0.840336
1	126	16924	0.793651
0	109	16925	0
0	101	16926	0
2	123	16924	1.62602
3	138	16923	2.17391
0	105	16923	0
0	100	16925	0
2	101	16927	1.9802
1	122	16927	0.819672
0	109	16927	0
0	119	16928	0
2	125	16929	1.6
0	114	16930	0
0	115	16930	0
1	111	16929	0.900901
1	111	16924	0.900901
0	108	16924	0
0	105	16923	0
0	105	16924	0
0	111	16924	0
1	94	16922	1.06383
0	102	16923	0
0	107	16921	0
0	118	16919	0
0	104	16919	0
0	106	16918	0
0	129	16919	0
2	88	16921	2.27273
1	131	16922	0.763359
1	134	16923	0.746269
1	117	16921	0.854701
1	100	16922	1
0	106	16921	0
2	111	16920	1.8018
1	128	16921	0.78125
1	123	16917	0.813008
0	107	16916	0
0	118	16916	0
0	123	16915	0
1	128	16915	0.78125
0	110	16916	0
0	94	16918	0
0	100	16918	0
4	86	16918	4.65116
0	93	16919	0
0	97	16921	0
0	99	16921	0
0	99	16922	0
0	103	16921	0
0	97	16920	0
0	116	16920	0
6	108	16919	5.55556
1	111	16917	0.900901
0	124	16919	0
0	118	16920	0
0	91	16915	0
0	106	16919	0
0	124	16922	0
2	120	16922	1.66667
1	99	16924	1.0101
0	115	16923	0
0	107	16925	0
0	99	16924	0
4	102	16926	3.92157
0	148	16926	0
0	112	16926	0
0	138	16925	0
0	119	16926	0
1	94	16926	1.06383
0	111	16926	0
0	103	16926	0
0	116	16927	0
1	117	16927	0.854701
1	106	16926	0.943396
0	97	16928	0
0	106	16925	0
0	128	16922	0
0	124	16925	0
2	119	16923	1.68067
0	109	16924	0
0	119	16925	0
0	123	16925	0
0	134	16924	0
0	109	16924	0
0	121	16924	0
0	82	16924	0
0	92	16924	0
0	133	16925	0
0	116	16925	0
0	117	16925	0
4	110	16927	3.63636
0	115	16927	0
1	119	16926	0.840336
0	129	16925	0
0	105	16924	0
1	94	16926	1.06383
0	110	16926	0
0	120	16927	0
1	100	16929	1
0	118	16929	0
0	116	16931	0
0	116	16932	0
0	126	16933	0
1	124	16933	0.806452
2	115	16933	1.73913
0	108	16933	0
0	110	16933	0
0	132	16933	0
0	120	16933	0
0	119	16931	0
