obs_mutation_count	exp_mutation_count	region_size	obs_exp_ratio
1	32	5098	3.125
1	45	5095	2.22222
0	40	5091	0
1	27	5091	3.7037
0	41	5091	0
1	39	5091	2.5641
0	43	5088	0
0	34	5087	0
0	36	5086	0
0	39	5081	0
1	42	5079	2.38095
0	45	5075	0
3	49	5075	6.12245
0	40	5074	0
1	42	5072	2.38095
1	33	5072	3.0303
2	25	5071	8
1	42	5069	2.38095
0	37	5067	0
0	38	5064	0
2	37	5058	5.40541
1	23	5058	4.34783
0	50	5055	0
0	40	5054	0
1	34	5054	2.94118
0	29	5052	0
0	58	5049	0
1	39	5049	2.5641
0	37	5049	0
0	50	5044	0
0	43	5044	0
1	35	5041	2.85714
0	32	5041	0
0	29	5040	0
0	36	5037	0
1	43	5036	2.32558
0	33	5034	0
0	38	5029	0
0	32	5029	0
0	36	5024	0
0	34	5022	0
0	31	5019	0
0	41	5017	0
0	29	5016	0
0	48	5014	0
1	39	5012	2.5641
0	36	5011	0
0	35	5010	0
0	35	5009	0
1	42	5008	2.38095
0	45	5005	0
0	41	5004	0
0	51	5004	0
0	48	5003	0
0	34	5002	0
1	49	4999	2.04082
0	43	4997	0
0	26	4995	0
1	35	4993	2.85714
1	37	4990	2.7027
0	43	4990	0
1	41	4987	2.43902
0	52	4985	0
0	39	4984	0
0	24	4983	0
1	31	4980	3.22581
0	29	4970	0
0	34	4966	0
0	44	4962	0
0	26	4955	0
2	30	4953	6.66667
1	32	4951	3.125
0	39	4951	0
0	37	4949	0
0	38	4945	0
0	27	4945	0
0	32	4943	0
0	38	4941	0
0	46	4939	0
1	39	4938	2.5641
0	38	4938	0
0	36	4937	0
0	32	4935	0
0	25	4935	0
0	50	4935	0
1	24	4934	4.16667
1	19	4934	5.26316
0	45	4934	0
0	35	4929	0
0	50	4924	0
0	37	4922	0
1	40	4922	2.5
1	33	4918	3.0303
3	47	4915	6.38298
2	29	4914	6.89655
1	29	4908	3.44828
0	49	4903	0
0	34	4898	0
0	29	4896	0
0	43	4896	0
2	46	4896	4.34783
0	38	4896	0
0	34	4892	0
2	33	4888	6.06061
0	43	4887	0
0	38	4885	0
0	43	4883	0
0	35	4881	0
0	36	4877	0
0	48	4869	0
0	44	4865	0
0	40	4862	0
0	38	4862	0
0	30	4861	0
0	38	4860	0
0	44	4860	0
3	33	4858	9.09091
0	24	4857	0
0	43	4857	0
0	37	4852	0
0	31	4850	0
1	33	4848	3.0303
0	31	4843	0
0	45	4843	0
2	40	4842	5
0	42	4842	0
1	40	4842	2.5
0	36	4839	0
0	29	4838	0
0	34	4828	0
0	48	4827	0
0	35	4827	0
0	31	4827	0
3	40	4827	7.5
2	39	4826	5.12821
0	31	4825	0
0	20	4817	0
0	39	4816	0
0	41	4816	0
0	51	4813	0
1	37	4812	2.7027
0	37	4812	0
0	28	4812	0
0	29	4810	0
3	30	4810	10
0	36	4809	0
0	40	4805	0
0	25	4804	0
0	28	4804	0
0	36	4794	0
0	25	4791	0
1	39	4791	2.5641
3	34	4788	8.82353
0	33	4788	0
0	31	4788	0
0	43	4786	0
0	32	4784	0
0	47	4782	0
0	24	4781	0
0	53	4778	0
0	38	4778	0
1	38	4778	2.63158
0	31	4778	0
0	37	4776	0
0	47	4774	0
2	39	4772	5.12821
1	36	4771	2.77778
0	41	4767	0
0	26	4767	0
1	43	4755	2.32558
0	32	4753	0
0	21	4752	0
0	24	4751	0
0	52	4749	0
1	24	4748	4.16667
0	48	4745	0
0	28	4741	0
0	36	4739	0
0	45	4737	0
2	41	4734	4.87805
0	34	4734	0
1	26	4734	3.84615
0	40	4731	0
1	50	4726	2
0	47	4725	0
0	36	4725	0
0	36	4724	0
0	34	4722	0
0	66	4722	0
1	40	4719	2.5
0	28	4719	0
0	43	4718	0
1	34	4716	2.94118
0	31	4715	0
2	33	4713	6.06061
0	48	4711	0
1	39	4711	2.5641
0	30	4708	0
1	22	4708	4.54545
0	33	4708	0
1	43	4708	2.32558
0	37	4706	0
2	44	4704	4.54545
0	44	4702	0
0	40	4701	0
0	30	4701	0
0	25	4700	0
0	34	4700	0
0	40	4699	0
0	33	4687	0
0	35	4682	0
0	33	4681	0
0	29	4680	0
0	28	4680	0
0	43	4680	0
0	33	4679	0
0	26	4678	0
0	49	4676	0
0	33	4676	0
2	29	4676	6.89655
0	37	4674	0
0	32	4674	0
0	36	4671	0
0	34	4667	0
0	29	4667	0
0	30	4666	0
0	39	4665	0
0	41	4664	0
0	37	4661	0
0	42	4657	0
0	47	4657	0
0	40	4656	0
0	38	4655	0
0	33	4655	0
0	31	4654	0
1	39	4652	2.5641
0	18	4650	0
0	39	4650	0
0	33	4650	0
0	47	4649	0
1	51	4648	1.96078
1	27	4646	3.7037
0	28	4646	0
1	37	4645	2.7027
0	34	4644	0
0	51	4644	0
1	21	4642	4.7619
0	30	4642	0
0	24	4640	0
0	38	4634	0
3	44	4631	6.81818
3	42	4629	7.14286
0	32	4629	0
0	32	4627	0
0	26	4627	0
0	20	4626	0
0	48	4626	0
0	29	4626	0
1	30	4625	3.33333
0	60	4622	0
2	33	4620	6.06061
0	26	4619	0
0	22	4616	0
0	33	4614	0
0	45	4613	0
0	28	4613	0
0	37	4610	0
0	40	4609	0
1	31	4603	3.22581
0	38	4601	0
1	42	4601	2.38095
1	41	4599	2.43902
0	32	4598	0
0	53	4598	0
0	20	4594	0
0	30	4593	0
0	27	4593	0
0	35	4590	0
2	27	4589	7.40741
1	24	4589	4.16667
0	29	4589	0
0	24	4589	0
0	34	4589	0
1	52	4589	1.92308
0	32	4589	0
2	17	4589	11.7647
0	24	4587	0
2	26	4587	7.69231
1	42	4587	2.38095
0	33	4584	0
0	40	4584	0
1	36	4584	2.77778
0	29	4584	0
0	25	4583	0
1	35	4583	2.85714
0	34	4583	0
0	37	4583	0
0	36	4582	0
0	23	4582	0
0	34	4581	0
0	35	4578	0
0	50	4578	0
0	32	4578	0
1	42	4578	2.38095
0	32	4578	0
1	38	4578	2.63158
0	51	4574	0
0	28	4572	0
0	32	4571	0
0	27	4567	0
0	39	4566	0
0	33	4566	0
0	43	4565	0
0	30	4565	0
1	42	4565	2.38095
0	32	4565	0
1	16	4564	6.25
0	36	4564	0
0	24	4563	0
0	35	4562	0
0	23	4559	0
0	36	4559	0
0	36	4558	0
0	30	4556	0
0	36	4555	0
0	42	4555	0
0	22	4554	0
1	41	4553	2.43902
1	32	4551	3.125
0	39	4542	0
1	35	4542	2.85714
1	36	4542	2.77778
0	35	4542	0
0	23	4542	0
0	47	4540	0
0	31	4540	0
0	27	4538	0
1	28	4537	3.57143
1	43	4532	2.32558
1	24	4532	4.16667
2	32	4532	6.25
0	40	4530	0
0	37	4530	0
0	18	4529	0
2	25	4529	8
0	39	4529	0
0	44	4529	0
0	38	4529	0
0	39	4529	0
1	21	4520	4.7619
0	33	4520	0
0	31	4520	0
0	36	4520	0
0	51	4520	0
0	19	4519	0
0	29	4519	0
0	36	4517	0
0	36	4517	0
0	35	4517	0
0	23	4515	0
0	29	4515	0
2	35	4515	5.71429
0	35	4512	0
1	17	4512	5.88235
0	24	4511	0
0	28	4510	0
0	43	4510	0
2	39	4509	5.12821
0	42	4509	0
0	43	4505	0
0	44	4504	0
1	41	4504	2.43902
1	41	4502	2.43902
2	39	4502	5.12821
0	31	4501	0
0	24	4500	0
0	44	4498	0
0	33	4498	0
0	21	4496	0
0	42	4496	0
1	37	4496	2.7027
0	28	4496	0
0	30	4495	0
0	37	4495	0
0	52	4492	0
0	22	4492	0
0	35	4490	0
1	22	4490	4.54545
0	38	4489	0
0	35	4489	0
0	32	4489	0
0	35	4489	0
1	39	4486	2.5641
1	39	4486	2.5641
0	41	4486	0
1	28	4486	3.57143
2	35	4486	5.71429
0	43	4485	0
0	38	4485	0
0	23	4485	0
0	33	4484	0
0	40	4484	0
0	43	4484	0
2	37	4483	5.40541
0	27	4483	0
1	31	4483	3.22581
3	32	4483	9.375
0	39	4483	0
0	37	4483	0
0	32	4480	0
0	30	4479	0
0	35	4479	0
0	21	4477	0
0	31	4477	0
3	37	4475	8.10811
0	32	4475	0
0	31	4474	0
2	26	4472	7.69231
3	38	4472	7.89474
1	37	4471	2.7027
0	45	4470	0
0	33	4469	0
0	35	4468	0
1	36	4468	2.77778
1	41	4468	2.43902
1	39	4468	2.5641
0	29	4468	0
0	25	4468	0
0	32	4465	0
1	38	4462	2.63158
0	24	4461	0
0	34	4461	0
0	32	4461	0
0	29	4460	0
0	43	4460	0
0	29	4460	0
0	44	4460	0
0	34	4460	0
2	44	4460	4.54545
2	36	4458	5.55556
0	45	4458	0
0	36	4458	0
0	25	4457	0
1	39	4455	2.5641
0	40	4455	0
0	43	4455	0
0	27	4454	0
0	23	4453	0
0	26	4453	0
0	33	4453	0
0	25	4453	0
0	34	4453	0
0	35	4453	0
0	35	4453	0
0	26	4453	0
0	30	4453	0
1	30	4453	3.33333
2	28	4453	7.14286
0	31	4453	0
0	33	4451	0
0	36	4451	0
0	33	4451	0
0	51	4451	0
0	57	4451	0
0	47	4450	0
0	33	4450	0
0	42	4450	0
0	37	4450	0
3	35	4450	8.57143
0	23	4448	0
0	24	4447	0
0	30	4447	0
1	29	4445	3.44828
0	26	4444	0
2	35	4443	5.71429
0	19	4443	0
3	32	4443	9.375
0	29	4443	0
1	35	4443	2.85714
0	27	4442	0
0	33	4442	0
0	22	4441	0
0	48	4441	0
2	35	4439	5.71429
2	44	4439	4.54545
1	26	4438	3.84615
0	19	4438	0
0	27	4438	0
0	30	4438	0
0	32	4437	0
0	24	4436	0
0	24	4436	0
0	34	4436	0
0	41	4435	0
1	36	4435	2.77778
0	42	4434	0
1	19	4431	5.26316
0	36	4430	0
0	37	4430	0
0	35	4429	0
0	41	4429	0
1	18	4429	5.55556
1	27	4429	3.7037
0	36	4427	0
0	44	4425	0
0	35	4425	0
0	37	4424	0
0	30	4423	0
0	34	4423	0
0	28	4422	0
0	41	4420	0
0	41	4419	0
0	21	4418	0
0	37	4418	0
0	35	4416	0
0	36	4412	0
0	31	4412	0
1	19	4412	5.26316
1	42	4412	2.38095
0	49	4411	0
1	26	4410	3.84615
0	35	4410	0
1	39	4408	2.5641
1	27	4408	3.7037
0	43	4407	0
0	34	4407	0
0	39	4407	0
1	14	4407	7.14286
0	39	4407	0
1	17	4407	5.88235
1	38	4407	2.63158
0	26	4407	0
1	22	4406	4.54545
0	42	4405	0
0	34	4404	0
3	36	4402	8.33333
0	20	4399	0
0	45	4399	0
0	34	4399	0
0	39	4399	0
0	39	4399	0
0	32	4399	0
0	40	4397	0
0	37	4396	0
0	37	4396	0
0	25	4396	0
0	32	4395	0
1	28	4394	3.57143
2	23	4394	8.69565
0	37	4392	0
0	35	4392	0
2	27	4392	7.40741
1	34	4390	2.94118
0	40	4388	0
0	33	4388	0
5	40	4388	12.5
0	41	4386	0
0	34	4386	0
0	37	4384	0
0	39	4380	0
0	41	4379	0
0	51	4379	0
0	27	4379	0
1	26	4379	3.84615
0	33	4379	0
0	37	4378	0
2	29	4378	6.89655
0	33	4378	0
0	23	4378	0
0	40	4373	0
2	29	4372	6.89655
1	49	4371	2.04082
0	27	4370	0
0	34	4370	0
2	33	4369	6.06061
0	31	4369	0
0	32	4368	0
0	27	4368	0
0	28	4368	0
0	24	4368	0
0	29	4368	0
0	48	4368	0
0	40	4367	0
0	26	4367	0
0	30	4367	0
0	26	4367	0
0	46	4367	0
0	37	4366	0
0	35	4363	0
0	44	4362	0
2	35	4362	5.71429
0	37	4362	0
0	25	4362	0
1	29	4362	3.44828
0	24	4361	0
0	27	4361	0
0	21	4361	0
0	35	4360	0
0	36	4358	0
0	37	4358	0
0	23	4357	0
0	32	4357	0
0	24	4356	0
0	27	4356	0
2	34	4355	5.88235
0	39	4354	0
1	23	4354	4.34783
0	18	4352	0
0	40	4352	0
0	32	4351	0
1	28	4350	3.57143
0	32	4350	0
1	27	4350	3.7037
0	28	4350	0
1	32	4350	3.125
0	28	4349	0
0	23	4349	0
2	30	4349	6.66667
0	28	4349	0
1	33	4349	3.0303
0	21	4348	0
0	50	4347	0
0	39	4347	0
3	30	4347	10
1	34	4346	2.94118
0	30	4346	0
0	28	4344	0
0	31	4343	0
0	36	4343	0
1	20	4342	5
4	39	4342	10.2564
1	36	4342	2.77778
1	22	4342	4.54545
0	30	4342	0
1	25	4342	4
0	39	4341	0
0	31	4341	0
0	48	4341	0
0	32	4340	0
0	24	4340	0
0	35	4340	0
1	35	4339	2.85714
1	30	4338	3.33333
0	38	4338	0
0	24	4335	0
0	43	4335	0
0	37	4335	0
0	29	4335	0
0	28	4335	0
0	24	4333	0
1	31	4331	3.22581
0	23	4331	0
0	32	4331	0
0	38	4331	0
0	33	4331	0
0	45	4331	0
0	38	4329	0
0	21	4329	0
0	24	4328	0
1	24	4328	4.16667
0	36	4328	0
0	39	4327	0
0	39	4326	0
0	36	4326	0
1	44	4326	2.27273
1	31	4326	3.22581
1	37	4326	2.7027
0	33	4326	0
0	30	4325	0
0	23	4323	0
0	34	4322	0
0	27	4322	0
0	39	4322	0
0	33	4320	0
0	39	4320	0
0	39	4320	0
0	34	4319	0
0	27	4318	0
0	33	4318	0
1	45	4317	2.22222
0	40	4317	0
1	21	4317	4.7619
0	30	4317	0
0	35	4317	0
0	26	4317	0
0	24	4317	0
0	34	4317	0
2	32	4316	6.25
0	27	4316	0
2	21	4313	9.52381
0	33	4313	0
2	45	4312	4.44444
0	39	4312	0
0	34	4312	0
0	31	4311	0
1	30	4311	3.33333
0	31	4311	0
0	37	4311	0
0	41	4311	0
0	35	4311	0
0	24	4311	0
0	19	4311	0
1	31	4311	3.22581
1	22	4311	4.54545
0	45	4311	0
0	29	4311	0
1	30	4308	3.33333
0	29	4308	0
1	42	4308	2.38095
0	33	4307	0
0	40	4307	0
0	37	4307	0
0	24	4307	0
0	35	4307	0
0	32	4307	0
0	29	4307	0
0	32	4307	0
0	19	4307	0
0	33	4307	0
0	21	4307	0
0	26	4307	0
0	29	4307	0
0	45	4306	0
0	38	4306	0
0	24	4306	0
1	39	4306	2.5641
0	26	4306	0
0	42	4306	0
0	34	4306	0
2	41	4306	4.87805
0	29	4305	0
1	39	4305	2.5641
0	42	4305	0
1	41	4304	2.43902
0	42	4304	0
0	33	4304	0
0	32	4304	0
0	33	4304	0
0	27	4304	0
0	38	4304	0
0	37	4304	0
0	19	4304	0
1	37	4304	2.7027
0	23	4304	0
0	33	4302	0
0	32	4302	0
1	49	4302	2.04082
0	35	4302	0
2	30	4302	6.66667
0	30	4299	0
0	40	4299	0
0	38	4299	0
0	24	4299	0
1	28	4299	3.57143
0	26	4299	0
0	32	4299	0
0	33	4299	0
0	29	4299	0
0	23	4299	0
0	21	4299	0
0	20	4299	0
0	41	4299	0
0	38	4299	0
0	37	4295	0
0	37	4295	0
0	24	4295	0
3	25	4295	12
2	20	4295	10
0	23	4295	0
0	39	4294	0
2	30	4294	6.66667
0	21	4294	0
1	36	4294	2.77778
0	29	4294	0
0	28	4294	0
0	25	4294	0
0	30	4294	0
0	25	4294	0
0	35	4294	0
0	27	4292	0
0	30	4292	0
1	31	4292	3.22581
0	33	4292	0
0	22	4291	0
0	30	4290	0
0	24	4290	0
0	26	4290	0
0	27	4290	0
0	26	4287	0
0	38	4281	0
1	16	4280	6.25
0	30	4280	0
0	30	4280	0
0	51	4279	0
0	59	4279	0
0	31	4279	0
0	39	4277	0
0	47	4274	0
0	37	4274	0
0	29	4273	0
0	27	4273	0
0	44	4273	0
0	36	4273	0
1	31	4273	3.22581
1	40	4273	2.5
0	34	4273	0
0	35	4272	0
0	36	4272	0
1	22	4272	4.54545
0	38	4271	0
0	29	4271	0
0	25	4271	0
0	30	4271	0
0	28	4269	0
0	43	4269	0
0	37	4269	0
0	31	4269	0
0	34	4269	0
0	35	4269	0
0	30	4269	0
0	35	4269	0
0	36	4269	0
1	29	4269	3.44828
0	16	4268	0
0	37	4268	0
0	37	4268	0
0	41	4267	0
0	33	4267	0
1	35	4267	2.85714
0	15	4267	0
0	33	4267	0
2	22	4267	9.09091
0	36	4266	0
1	32	4265	3.125
0	26	4265	0
0	18	4265	0
1	37	4265	2.7027
0	39	4265	0
0	18	4265	0
0	28	4265	0
0	37	4265	0
1	31	4265	3.22581
0	39	4263	0
0	29	4263	0
0	33	4263	0
1	44	4263	2.27273
0	36	4263	0
2	16	4262	12.5
0	38	4262	0
0	26	4262	0
0	35	4262	0
3	34	4262	8.82353
0	38	4262	0
0	27	4261	0
1	21	4261	4.7619
0	29	4261	0
0	28	4261	0
0	24	4261	0
0	21	4259	0
1	35	4259	2.85714
0	22	4259	0
0	31	4259	0
1	23	4259	4.34783
2	38	4259	5.26316
2	38	4259	5.26316
0	23	4259	0
0	27	4259	0
1	35	4259	2.85714
1	39	4259	2.5641
0	26	4258	0
0	41	4258	0
1	24	4257	4.16667
1	26	4257	3.84615
0	33	4257	0
1	31	4256	3.22581
0	30	4256	0
0	37	4256	0
0	27	4255	0
0	35	4255	0
0	33	4255	0
0	27	4255	0
0	36	4255	0
0	33	4255	0
3	39	4254	7.69231
0	40	4254	0
0	35	4254	0
0	31	4253	0
1	44	4253	2.27273
0	26	4253	0
0	39	4249	0
0	36	4249	0
0	38	4249	0
0	32	4249	0
0	30	4249	0
0	25	4249	0
0	33	4249	0
3	24	4248	12.5
0	27	4248	0
3	32	4248	9.375
0	24	4248	0
0	39	4248	0
0	30	4248	0
0	22	4247	0
0	42	4247	0
0	26	4247	0
0	29	4245	0
2	25	4245	8
0	30	4245	0
0	35	4245	0
1	35	4245	2.85714
0	36	4243	0
0	16	4243	0
0	27	4243	0
0	34	4243	0
0	29	4243	0
2	30	4240	6.66667
0	25	4239	0
0	31	4239	0
0	22	4238	0
0	39	4238	0
1	35	4238	2.85714
0	32	4237	0
1	28	4237	3.57143
0	16	4236	0
0	36	4236	0
0	35	4236	0
0	36	4236	0
0	29	4236	0
0	30	4236	0
0	21	4236	0
0	34	4235	0
0	27	4235	0
0	40	4233	0
0	34	4233	0
0	35	4233	0
2	24	4233	8.33333
2	34	4232	5.88235
0	27	4232	0
0	40	4232	0
0	34	4232	0
0	20	4232	0
1	36	4232	2.77778
0	25	4231	0
0	29	4231	0
0	26	4230	0
1	20	4230	5
0	22	4229	0
0	26	4229	0
0	39	4228	0
1	36	4227	2.77778
1	33	4227	3.0303
2	36	4227	5.55556
0	31	4227	0
1	46	4227	2.17391
0	39	4227	0
0	36	4226	0
0	30	4226	0
1	42	4226	2.38095
1	30	4226	3.33333
0	31	4225	0
0	34	4225	0
0	29	4225	0
0	30	4224	0
0	32	4224	0
0	32	4224	0
0	8	4224	0
1	38	4222	2.63158
0	27	4222	0
0	31	4222	0
0	34	4222	0
0	37	4219	0
0	39	4218	0
1	29	4218	3.44828
1	32	4217	3.125
1	42	4216	2.38095
0	23	4216	0
0	31	4216	0
0	40	4216	0
0	31	4216	0
1	38	4216	2.63158
0	35	4216	0
0	23	4216	0
0	26	4216	0
1	36	4216	2.77778
0	35	4216	0
0	25	4216	0
0	21	4215	0
0	31	4214	0
0	22	4214	0
0	35	4214	0
0	37	4214	0
1	39	4214	2.5641
0	26	4213	0
1	34	4212	2.94118
0	33	4212	0
0	27	4212	0
2	35	4212	5.71429
1	37	4212	2.7027
0	31	4210	0
1	37	4210	2.7027
0	18	4209	0
0	38	4209	0
0	20	4209	0
0	39	4209	0
0	39	4209	0
2	37	4209	5.40541
1	29	4209	3.44828
0	38	4209	0
1	33	4209	3.0303
0	22	4209	0
1	21	4208	4.7619
0	44	4207	0
0	34	4207	0
0	29	4206	0
0	23	4206	0
0	32	4206	0
0	22	4206	0
0	27	4206	0
1	35	4206	2.85714
2	32	4206	6.25
0	15	4206	0
1	28	4206	3.57143
0	33	4205	0
0	22	4204	0
0	29	4204	0
0	26	4204	0
1	25	4203	4
0	37	4202	0
1	26	4202	3.84615
0	31	4201	0
1	32	4201	3.125
0	32	4201	0
0	36	4201	0
0	37	4200	0
0	35	4199	0
4	36	4199	11.1111
0	33	4199	0
0	37	4199	0
0	28	4199	0
0	41	4199	0
0	33	4199	0
1	28	4199	3.57143
2	32	4198	6.25
0	29	4198	0
0	24	4198	0
2	41	4198	4.87805
0	48	4197	0
0	28	4197	0
1	38	4197	2.63158
0	29	4196	0
2	30	4196	6.66667
0	40	4196	0
0	26	4196	0
1	25	4196	4
0	30	4196	0
1	31	4196	3.22581
0	29	4196	0
2	16	4196	12.5
2	31	4195	6.45161
0	32	4195	0
0	35	4194	0
0	22	4193	0
0	35	4192	0
0	31	4192	0
0	29	4192	0
0	34	4192	0
0	30	4192	0
1	33	4192	3.0303
0	40	4192	0
0	34	4191	0
0	31	4190	0
0	21	4190	0
0	37	4189	0
0	28	4189	0
0	27	4189	0
0	22	4189	0
0	41	4189	0
0	42	4187	0
0	38	4187	0
1	27	4187	3.7037
0	24	4187	0
0	25	4186	0
0	42	4185	0
1	25	4185	4
1	35	4185	2.85714
0	41	4184	0
0	30	4183	0
1	33	4183	3.0303
0	32	4183	0
1	28	4183	3.57143
0	42	4182	0
3	30	4182	10
0	29	4181	0
0	38	4181	0
1	35	4180	2.85714
0	29	4180	0
0	30	4180	0
0	21	4180	0
0	28	4180	0
1	25	4180	4
0	32	4180	0
2	36	4180	5.55556
0	35	4180	0
1	45	4180	2.22222
0	27	4180	0
0	39	4180	0
0	37	4179	0
0	22	4179	0
0	17	4179	0
1	48	4178	2.08333
0	27	4178	0
1	19	4178	5.26316
0	19	4178	0
0	44	4178	0
2	35	4178	5.71429
0	24	4178	0
1	20	4178	5
1	27	4178	3.7037
0	46	4178	0
1	36	4178	2.77778
2	22	4178	9.09091
0	29	4177	0
1	31	4176	3.22581
0	34	4176	0
0	30	4176	0
1	29	4176	3.44828
0	40	4176	0
1	47	4175	2.12766
0	38	4175	0
1	35	4175	2.85714
0	26	4175	0
0	39	4175	0
1	46	4175	2.17391
2	30	4174	6.66667
0	38	4174	0
0	41	4174	0
0	25	4174	0
0	30	4174	0
0	37	4174	0
0	36	4174	0
0	46	4174	0
3	41	4174	7.31707
2	31	4174	6.45161
0	35	4174	0
0	28	4174	0
0	38	4172	0
0	32	4172	0
0	36	4172	0
2	39	4170	5.12821
0	34	4167	0
0	29	4167	0
0	29	4167	0
0	39	4167	0
1	30	4163	3.33333
0	34	4163	0
0	31	4163	0
0	25	4162	0
0	42	4162	0
0	44	4162	0
1	31	4162	3.22581
0	21	4161	0
0	45	4161	0
3	26	4161	11.5385
1	36	4161	2.77778
0	39	4160	0
0	24	4159	0
0	36	4158	0
0	26	4158	0
0	37	4158	0
0	39	4158	0
0	25	4158	0
0	20	4157	0
0	46	4157	0
0	19	4157	0
1	34	4157	2.94118
0	36	4155	0
0	36	4155	0
0	41	4154	0
0	31	4154	0
2	35	4154	5.71429
0	44	4154	0
0	35	4154	0
0	31	4154	0
0	23	4154	0
1	27	4154	3.7037
0	38	4154	0
0	25	4154	0
1	33	4153	3.0303
0	39	4153	0
0	38	4152	0
0	28	4152	0
0	39	4152	0
0	25	4152	0
0	43	4152	0
0	40	4152	0
1	31	4151	3.22581
3	27	4151	11.1111
1	28	4151	3.57143
0	28	4150	0
0	33	4150	0
0	41	4150	0
1	20	4150	5
0	34	4149	0
0	23	4148	0
0	31	4146	0
0	27	4146	0
0	32	4146	0
0	21	4146	0
0	30	4146	0
0	21	4146	0
0	39	4145	0
0	36	4145	0
0	46	4145	0
0	29	4145	0
0	35	4144	0
0	32	4144	0
0	38	4144	0
0	32	4144	0
0	38	4144	0
0	36	4144	0
1	36	4144	2.77778
0	35	4144	0
2	40	4144	5
0	34	4142	0
0	32	4142	0
0	26	4142	0
0	32	4142	0
0	37	4142	0
0	36	4142	0
3	27	4142	11.1111
0	28	4141	0
0	35	4141	0
1	23	4141	4.34783
0	32	4140	0
0	44	4140	0
1	31	4140	3.22581
0	26	4140	0
0	37	4139	0
0	34	4138	0
0	38	4138	0
0	37	4137	0
0	29	4136	0
0	36	4136	0
0	48	4136	0
0	22	4136	0
